"instruction","family","latency","throughput","uops","ports"
"VGATHERDPS (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤20]","4.50 / 8.00","42","8*FP01+1*FP12+6*FP123+2*FP23+9*FP45"
"VGATHERQPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;13]","1.50 / 3.00","18","2*FP01+1*FP0123+1*FP123+3*FP45"
"VGATHERQPD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤16]","2.50 / 4.00","24","4*FP01+1*FP0123+2*FP123+1*FP23+5*FP45"
"VGATHERQPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;14]","1.50 / 3.00","18","2*FP01+1*FP0123+1*FP123+1*FP23+3*FP45"
"VGATHERQPS (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;≤17]","2.50 / 4.00","24","4*FP01+1*FP0123+2*FP123+1*FP23+5*FP45"
"VPGATHERDD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;15]","2.50 / 4.00","24","4*FP01+1*FP0123+2*FP123+1*FP23+5*FP45"
"VPGATHERDD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤21]","4.50 / 8.00","42","8*FP01+1*FP12+6*FP123+2*FP23+9*FP45"
"VPGATHERDQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;13]","1.50 / 3.00","18","2*FP01+1*FP0123+1*FP123+3*FP45"
"VPGATHERDQ (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;≤16]","2.50 / 4.00","24","4*FP01+1*FP0123+2*FP123+1*FP23+5*FP45"
"VPGATHERQD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;14]","1.50 / 3.00","18","2*FP01+1*FP0123+1*FP123+1*FP23+3*FP45"
"VPGATHERQD (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;≤17]","2.50 / 4.00","24","4*FP01+1*FP0123+2*FP123+1*FP23+5*FP45"
"VPGATHERQQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;13]","1.50 / 3.00","18","2*FP01+1*FP0123+1*FP123+3*FP45"
"VPGATHERQQ (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;≤16]","2.50 / 4.00","24","4*FP01+3*FP123+1*FP23+5*FP45"
"VADDPD (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPD (YMM, K, YMM, M256)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP23"
"VADDPD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPD (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤14]","0.50 / 1.00","1","1*FP23"
"VADDPD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[3;≤11]","0.50 / 1.00","1","1*FP23"
"VADDPD (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPD (ZMM, ZMM, M512)","AVX512EVEX","[3;≤14]","0.50 / 1.00","1","1*FP23"
"VADDPD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[3;≤11]","0.50 / 1.00","1","1*FP23"
"VADDPD (ZMM, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPD_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPD_ER (ZMM, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPD_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPD_EVEX (XMM, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD_EVEX (XMM, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPD_EVEX (YMM, YMM, M256)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP23"
"VADDPD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD_EVEX (YMM, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤14]","0.50 / 1.00","1","1*FP23"
"VADDPD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[3;≤11]","0.50 / 1.00","1","1*FP23"
"VADDPD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPS (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPS (YMM, K, YMM, M256)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP23"
"VADDPS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[3;≤11]","0.50 / 1.00","1","1*FP23"
"VADDPS (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤14]","0.50 / 1.06","1","1*FP23"
"VADDPS (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[3;≤11]","0.50 / 1.00","1","1*FP23"
"VADDPS (ZMM, ZMM, M512)","AVX512EVEX","[3;≤14]","0.50 / 1.00","1","1*FP23"
"VADDPS (ZMM, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPS_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPS_ER (ZMM, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPS_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDPS_EVEX (XMM, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS_EVEX (XMM, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPS_EVEX (YMM, YMM, M256)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP23"
"VADDPS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS_EVEX (YMM, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDPS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[3;≤11]","0.50 / 1.00","1","1*FP23"
"VADDPS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤14]","0.50 / 1.00","1","1*FP23"
"VADDPS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","0.50 / 1.00","1","1*FP23"
"VADDSD (XMM, K, XMM, M64)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSD (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSD_ER (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSD_ER_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSD_EVEX (XMM, XMM, M64)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSD_EVEX (XMM, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSD_EVEX_ER (XMM, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSD_Z (XMM, K, XMM, M64)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSD_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSS (XMM, K, XMM, M32)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSS (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSS_ER (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSS_ER_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSS_EVEX (XMM, XMM, M32)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSS_EVEX (XMM, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSS_EVEX_ER (XMM, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VADDSS_Z (XMM, K, XMM, M32)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP23"
"VADDSS_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","0.50 / 0.50","1","1*FP23"
"VAESDEC (ZMM, ZMM, M512)","AVX512EVEX","[4;≤15]","0.50 / 1.00","1","1*FP01"
"VAESDEC (ZMM, ZMM, ZMM)","AVX512EVEX","4","0.50 / 1.00","1","1*FP01"
"VAESDEC_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESDEC_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESDEC_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP01"
"VAESDEC_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESDECLAST (ZMM, ZMM, M512)","AVX512EVEX","[4;≤15]","0.50 / 1.00","1","1*FP01"
"VAESDECLAST (ZMM, ZMM, ZMM)","AVX512EVEX","4","0.50 / 1.00","1","1*FP01"
"VAESDECLAST_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESDECLAST_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESDECLAST_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP01"
"VAESDECLAST_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESENC (ZMM, ZMM, M512)","AVX512EVEX","[4;≤15]","0.50 / 1.00","1","1*FP01"
"VAESENC (ZMM, ZMM, ZMM)","AVX512EVEX","4","0.50 / 1.00","1","1*FP01"
"VAESENC_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESENC_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESENC_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP01"
"VAESENC_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESENCLAST (ZMM, ZMM, M512)","AVX512EVEX","[4;≤15]","0.50 / 1.00","1","1*FP01"
"VAESENCLAST (ZMM, ZMM, ZMM)","AVX512EVEX","4","0.50 / 1.00","1","1*FP01"
"VAESENCLAST_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESENCLAST_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VAESENCLAST_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP01"
"VAESENCLAST_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1","1*FP01"
"VALIGND (XMM, K, XMM, M128, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGND (XMM, K, XMM, M32_1to4, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGND (XMM, K, XMM, XMM, I8)","AVX512EVEX","2","0.50 / 0.50","1","1*FP12"
"VALIGND (XMM, XMM, M128, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGND (XMM, XMM, M32_1to4, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGND (XMM, XMM, XMM, I8)","AVX512EVEX","2","0.50 / 0.50","1","1*FP12"
"VALIGND (YMM, K, YMM, M256, I8)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP12"
"VALIGND (YMM, K, YMM, M32_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP12"
"VALIGND (YMM, K, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1","1*FP12"
"VALIGND (YMM, YMM, M256, I8)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP12"
"VALIGND (YMM, YMM, M32_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP12"
"VALIGND (YMM, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1","1*FP12"
"VALIGND (ZMM, K, ZMM, M32_1to16, I8)","AVX512EVEX","[5;≤13]","0.50 / 1.00","1","1*FP12"
"VALIGND (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[5;≤17]","0.50 / 1.00","1","1*FP12"
"VALIGND (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","[5;6]","0.50 / 1.00","1","1*FP12"
"VALIGND (ZMM, ZMM, M32_1to16, I8)","AVX512EVEX","[5;≤13]","0.50 / 1.00","1","1*FP12"
"VALIGND (ZMM, ZMM, M512, I8)","AVX512EVEX","[6;≤17]","0.50 / 1.00","1","1*FP12"
"VALIGND (ZMM, ZMM, ZMM, I8)","AVX512EVEX","6","0.50 / 1.00","1","1*FP12"
"VALIGND_Z (XMM, K, XMM, M128, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGND_Z (XMM, K, XMM, M32_1to4, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGND_Z (XMM, K, XMM, XMM, I8)","AVX512EVEX","2","0.50 / 0.50","1","1*FP12"
"VALIGND_Z (YMM, K, YMM, M256, I8)","AVX512EVEX","[4;≤13]","0.50 / 0.50","1","1*FP12"
"VALIGND_Z (YMM, K, YMM, M32_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1","1*FP12"
"VALIGND_Z (YMM, K, YMM, YMM, I8)","AVX512EVEX","4","0.50 / 0.50","1","1*FP12"
"VALIGND_Z (ZMM, K, ZMM, M32_1to16, I8)","AVX512EVEX","[5;≤13]","0.50 / 1.00","1","1*FP12"
"VALIGND_Z (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[5;≤17]","0.50 / 1.00","1","1*FP12"
"VALIGND_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","[5;6]","0.50 / 1.00","1","1*FP12"
"VALIGNQ (XMM, K, XMM, M128, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (XMM, K, XMM, M64_1to2, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (XMM, K, XMM, XMM, I8)","AVX512EVEX","2","0.50 / 0.50","1","1*FP12"
"VALIGNQ (XMM, XMM, M128, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (XMM, XMM, M64_1to2, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (XMM, XMM, XMM, I8)","AVX512EVEX","2","0.50 / 0.50","1","1*FP12"
"VALIGNQ (YMM, K, YMM, M256, I8)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (YMM, K, YMM, M64_1to4, I8)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (YMM, K, YMM, YMM, I8)","AVX512EVEX","3","0.50 / 0.50","1","1*FP12"
"VALIGNQ (YMM, YMM, M256, I8)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (YMM, YMM, M64_1to4, I8)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP12"
"VALIGNQ (YMM, YMM, YMM, I8)","AVX512EVEX","3","0.50 / 0.50","1","1*FP12"
"VALIGNQ (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[4;≤16]","0.50 / 1.00","1","1*FP12"
"VALIGNQ (ZMM, K, ZMM, M64_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 1.00","1","1*FP12"
"VALIGNQ (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","0.50 / 1.00","1","1*FP12"
"VALIGNQ (ZMM, ZMM, M512, I8)","AVX512EVEX","[5;≤16]","0.50 / 1.00","1","1*FP12"
"VALIGNQ (ZMM, ZMM, M64_1to8, I8)","AVX512EVEX","[5;≤12]","0.50 / 1.00","1","1*FP12"
"VALIGNQ (ZMM, ZMM, ZMM, I8)","AVX512EVEX","4","0.50 / 1.00","1","1*FP12"
"VALIGNQ_Z (XMM, K, XMM, M128, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGNQ_Z (XMM, K, XMM, M64_1to2, I8)","AVX512EVEX","[2;≤10]","0.50 / 0.50","1","1*FP12"
"VALIGNQ_Z (XMM, K, XMM, XMM, I8)","AVX512EVEX","2","0.50 / 0.50","1","1*FP12"
"VALIGNQ_Z (YMM, K, YMM, M256, I8)","AVX512EVEX","[3;≤12]","0.50 / 0.50","1","1*FP12"
"VALIGNQ_Z (YMM, K, YMM, M64_1to4, I8)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1","1*FP12"
"VALIGNQ_Z (YMM, K, YMM, YMM, I8)","AVX512EVEX","3","0.50 / 0.50","1","1*FP12"
"VALIGNQ_Z (ZMM, K, ZMM, M512, I8)","AVX512EVEX","[4;≤16]","0.50 / 1.00","1","1*FP12"
"VALIGNQ_Z (ZMM, K, ZMM, M64_1to8, I8)","AVX512EVEX","[4;≤12]","0.50 / 1.00","1","1*FP12"
"VALIGNQ_Z (ZMM, K, ZMM, ZMM, I8)","AVX512EVEX","4","0.50 / 1.00","1","1*FP12"
"VANDNPD (XMM, K, XMM, M128)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (XMM, K, XMM, XMM)","AVX512EVEX","[1;2]","0.25 / 0.27","1","1*FP0123"
"VANDNPD (YMM, K, YMM, M256)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (YMM, K, YMM, YMM)","AVX512EVEX","[1;2]","0.25 / 0.27","1","1*FP0123"
"VANDNPD (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤12]","0.25 / 1.00","1","1*FP0123"
"VANDNPD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤10]","0.25 / 0.58","1","1*FP0123"
"VANDNPD (ZMM, K, ZMM, ZMM)","AVX512EVEX","[1;2]","0.25 / 0.58","1","1*FP0123"
"VANDNPD (ZMM, ZMM, M512)","AVX512EVEX","[1;≤12]","0.25 / 1.00","1","1*FP0123"
"VANDNPD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPD_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPD_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_Z (XMM, K, XMM, XMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPD_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_Z (YMM, K, YMM, YMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤12]","0.25 / 1.00","1","1*FP0123"
"VANDNPD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[0;1]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (XMM, K, XMM, M128)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (XMM, K, XMM, XMM)","AVX512EVEX","[1;2]","0.25 / 0.27","1","1*FP0123"
"VANDNPS (YMM, K, YMM, M256)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (YMM, K, YMM, YMM)","AVX512EVEX","[1;2]","0.25 / 0.27","1","1*FP0123"
"VANDNPS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤10]","0.25 / 0.58","1","1*FP0123"
"VANDNPS (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤12]","0.25 / 1.00","1","1*FP0123"
"VANDNPS (ZMM, K, ZMM, ZMM)","AVX512EVEX","[1;2]","0.25 / 0.56","1","1*FP0123"
"VANDNPS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS (ZMM, ZMM, M512)","AVX512EVEX","[1;≤12]","0.25 / 1.00","1","1*FP0123"
"VANDNPS (ZMM, ZMM, ZMM)","AVX512EVEX","[0;1]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_EVEX (XMM, XMM, XMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPS_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_EVEX (YMM, YMM, YMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPS_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_Z (XMM, K, XMM, XMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPS_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_Z (YMM, K, YMM, YMM)","AVX512EVEX","[0;1]","0.25 / 0.25","1","1*FP0123"
"VANDNPS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.25 / 0.50","1","1*FP0123"
"VANDNPS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤12]","0.25 / 1.00","1","1*FP0123"
"VANDNPS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[0;1]","0.25 / 0.50","1","1*FP0123"
"VANDPD (XMM, K, XMM, M128)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
"VANDPD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤10]","0.25 / 0.50","1","1*FP0123"
