"instruction","family","latency","throughput","uops","ports"
"DIVSD (XMM, M64)","SSE2","[≤34;≤41]","32.00","1",""
"DIVSD (XMM, XMM)","SSE2","≤34","32.00","1",""
"LFENCE","SSE2","","8.00","2",""
"MASKMOVDQU (XMM, XMM)","SSE2","≤366","5.00","3",""
"MAXPD (XMM, M128)","SSE2","[4;≤11]","2.00","1",""
"MAXPD (XMM, XMM)","SSE2","4","2.00","1",""
"MAXSD (XMM, M64)","SSE2","[3;≤10]","1.00","1",""
"MAXSD (XMM, XMM)","SSE2","3","1.00","1",""
"MFENCE","SSE2","","13.00","2",""
"MINPD (XMM, M128)","SSE2","[4;≤11]","2.00","1",""
"MINPD (XMM, XMM)","SSE2","4","2.00","1",""
"MINSD (XMM, M64)","SSE2","[3;≤10]","1.00","1",""
"MINSD (XMM, XMM)","SSE2","3","1.00","1",""
"MOVAPD (M128, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVAPD (XMM, M128)","SSE2","[≤6;≤7]","1.00","1",""
"MOVAPD_0F28 (XMM, XMM)","SSE2","1","0.50","1",""
"MOVAPD_0F29 (XMM, XMM)","SSE2","1","0.50","1",""
"MOVD (M32, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVD (R32, XMM)","SSE2","≤6","1.00","1",""
"MOVD (XMM, M32)","SSE2","[≤6;≤7]","1.00","1",""
"MOVD (XMM, R32)","SSE2","≤6","1.00","1",""
"MOVDQ2Q (MM, XMM)","SSE2","≤1","0.50","1",""
"MOVDQA (M128, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVDQA (XMM, M128)","SSE2","[≤6;≤7]","1.00","1",""
"MOVDQA_0F6F (XMM, XMM)","SSE2","1","0.50","1",""
"MOVDQA_0F7F (XMM, XMM)","SSE2","1","0.50","1",""
"MOVDQU (M128, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVDQU (XMM, M128)","SSE2","[≤6;≤7]","1.00","1",""
"MOVDQU_0F6F (XMM, XMM)","SSE2","1","0.50","1",""
"MOVDQU_0F7F (XMM, XMM)","SSE2","1","0.50","1",""
"MOVHPD (M64, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVHPD (XMM, M64)","SSE2","[1;≤8]","1.00","1",""
"MOVLPD (M64, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVLPD (XMM, M64)","SSE2","[1;≤8]","1.00","1",""
"MOVMSKPD (R32, XMM)","SSE2","≤6","1.00","1",""
"MOVNTDQ (M128, XMM)","SSE2","[≤319;≤324]","1.00","1",""
"MOVNTI (M32, R32)","SSE2","[≤320;≤324]","1.00","1",""
"MOVNTI (M64, R64)","SSE2","[≤320;≤324]","1.00","1",""
"MOVNTPD (M128, XMM)","SSE2","[≤319;≤325]","1.00","1",""
"MOVQ (M64, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVQ (R64, XMM)","SSE2","≤6","1.00","1",""
"MOVQ (XMM, M64)","SSE2","[≤6;≤7]","1.00","1",""
"MOVQ (XMM, R64)","SSE2","≤6","1.00","1",""
"MOVQ2DQ (XMM, MM)","SSE2","≤1","0.50","1",""
"MOVQ_0F7E (XMM, XMM)","SSE2","1","0.50","1",""
"MOVQ_0FD6 (XMM, XMM)","SSE2","1","0.50","1",""
"MOVSD_XMM (M64, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVSD_XMM (XMM, M64)","SSE2","[≤6;≤7]","1.00","1",""
"MOVSD_XMM_0F10 (XMM, XMM)","SSE2","1","0.50","1",""
"MOVSD_XMM_0F11 (XMM, XMM)","SSE2","1","0.50","1",""
"MOVUPD (M128, XMM)","SSE2","[≤3;≤4]","1.00","1",""
"MOVUPD (XMM, M128)","SSE2","[≤6;≤7]","1.00","1",""
"MOVUPD_0F10 (XMM, XMM)","SSE2","1","0.50","1",""
"MOVUPD_0F11 (XMM, XMM)","SSE2","1","0.50","1",""
"MULPD (XMM, M128)","SSE2","[7;≤14]","4.00","1",""
"MULPD (XMM, XMM)","SSE2","7","4.00","1",""
"MULSD (XMM, M64)","SSE2","[5;≤12]","2.00","1",""
"MULSD (XMM, XMM)","SSE2","5","2.00","1",""
"ORPD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"ORPD (XMM, XMM)","SSE2","1","0.50","1",""
"PACKSSDW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PACKSSDW (XMM, XMM)","SSE2","1","1.00","1",""
"PACKSSWB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PACKSSWB (XMM, XMM)","SSE2","1","1.00","1",""
"PACKUSWB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PACKUSWB (XMM, XMM)","SSE2","1","1.00","1",""
"PADDB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDB (XMM, XMM)","SSE2","1","0.50","1",""
"PADDD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDD (XMM, XMM)","SSE2","1","0.50","1",""
"PADDQ (MM, M64)","SSE2","[3;≤9]","2.17","3",""
"PADDQ (MM, MM)","SSE2","3","2.03","2",""
"PADDQ (XMM, M128)","SSE2","[3;≤9]","2.17","3",""
"PADDQ (XMM, XMM)","SSE2","3","2.03","2",""
"PADDSB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDSB (XMM, XMM)","SSE2","1","0.50","1",""
"PADDSW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDSW (XMM, XMM)","SSE2","1","0.50","1",""
"PADDUSB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDUSB (XMM, XMM)","SSE2","1","0.50","1",""
"PADDUSW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDUSW (XMM, XMM)","SSE2","1","0.50","1",""
"PADDW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PADDW (XMM, XMM)","SSE2","1","0.50","1",""
"PAND (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PAND (XMM, XMM)","SSE2","1","0.50","1",""
"PANDN (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PANDN (XMM, XMM)","SSE2","1","0.50","1",""
"PAVGB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PAVGB (XMM, XMM)","SSE2","1","0.50","1",""
"PAVGW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PAVGW (XMM, XMM)","SSE2","1","0.50","1",""
"PCMPEQB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PCMPEQB (XMM, XMM)","SSE2","1","0.50","1",""
"PCMPEQD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PCMPEQD (XMM, XMM)","SSE2","1","0.50","1",""
"PCMPEQW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PCMPEQW (XMM, XMM)","SSE2","1","0.50","1",""
"PCMPGTB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PCMPGTB (XMM, XMM)","SSE2","1","0.50","1",""
"PCMPGTD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PCMPGTD (XMM, XMM)","SSE2","1","0.50","1",""
"PCMPGTW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PCMPGTW (XMM, XMM)","SSE2","1","0.50","1",""
"PEXTRW (R32, XMM, I8)","SSE2","≤7","2.52","2",""
"PINSRW (XMM, M16, I8)","SSE2","[1;≤8]","1.00","1",""
"PINSRW (XMM, R32, I8)","SSE2","[1;≤6]","1.00","1",""
"PMADDWD (XMM, M128)","SSE2","[5;≤12]","2.00","1",""
"PMADDWD (XMM, XMM)","SSE2","5","2.00","1",""
"PMAXSW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PMAXSW (XMM, XMM)","SSE2","1","0.50","1",""
"PMAXUB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PMAXUB (XMM, XMM)","SSE2","1","0.50","1",""
"PMINSW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PMINSW (XMM, XMM)","SSE2","1","0.50","1",""
"PMINUB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PMINUB (XMM, XMM)","SSE2","1","0.50","1",""
"PMOVMSKB (R32, XMM)","SSE2","≤6","1.00","1",""
"PMULHUW (XMM, M128)","SSE2","[5;≤12]","2.00","1",""
"PMULHUW (XMM, XMM)","SSE2","5","2.00","1",""
"PMULHW (XMM, M128)","SSE2","[5;≤12]","2.00","1",""
"PMULHW (XMM, XMM)","SSE2","5","2.00","1",""
"PMULLW (XMM, M128)","SSE2","[5;≤12]","2.00","1",""
"PMULLW (XMM, XMM)","SSE2","5","2.00","1",""
"PMULUDQ (MM, M64)","SSE2","[4;≤11]","1.00","1",""
"PMULUDQ (MM, MM)","SSE2","4","1.00","1",""
"PMULUDQ (XMM, M128)","SSE2","[5;≤12]","2.00","1",""
"PMULUDQ (XMM, XMM)","SSE2","5","2.00","1",""
"POR (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"POR (XMM, XMM)","SSE2","1","0.50","1",""
"PSADBW (XMM, M128)","SSE2","[5;≤12]","2.00","1",""
"PSADBW (XMM, XMM)","SSE2","5","2.00","1",""
"PSHUFD (XMM, M128, I8)","SSE2","[≤5;≤8]","1.00","1",""
"PSHUFD (XMM, XMM, I8)","SSE2","1","1.00","1",""
"PSHUFHW (XMM, M128, I8)","SSE2","[≤5;≤8]","1.00","1",""
"PSHUFHW (XMM, XMM, I8)","SSE2","1","1.00","1",""
"PSHUFLW (XMM, M128, I8)","SSE2","[≤6;≤8]","1.00","1",""
"PSHUFLW (XMM, XMM, I8)","SSE2","1","1.00","1",""
"PSLLD (XMM, I8)","SSE2","1","1.00","1",""
"PSLLD (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSLLD (XMM, XMM)","SSE2","2","2.00","1",""
"PSLLDQ (XMM, I8)","SSE2","1","1.00","1",""
"PSLLQ (XMM, I8)","SSE2","1","1.00","1",""
"PSLLQ (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSLLQ (XMM, XMM)","SSE2","2","2.00","1",""
"PSLLW (XMM, I8)","SSE2","1","1.00","1",""
"PSLLW (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSLLW (XMM, XMM)","SSE2","2","2.00","1",""
"PSRAD (XMM, I8)","SSE2","1","1.00","1",""
"PSRAD (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSRAD (XMM, XMM)","SSE2","2","2.00","1",""
"PSRAW (XMM, I8)","SSE2","1","1.00","1",""
"PSRAW (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSRAW (XMM, XMM)","SSE2","2","2.00","1",""
"PSRLD (XMM, I8)","SSE2","1","1.00","1",""
"PSRLD (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSRLD (XMM, XMM)","SSE2","2","2.00","1",""
"PSRLDQ (XMM, I8)","SSE2","1","1.00","1",""
"PSRLQ (XMM, I8)","SSE2","1","1.00","1",""
"PSRLQ (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSRLQ (XMM, XMM)","SSE2","2","2.00","1",""
"PSRLW (XMM, I8)","SSE2","1","1.00","1",""
"PSRLW (XMM, M128)","SSE2","[2;≤9]","2.00","1",""
"PSRLW (XMM, XMM)","SSE2","2","2.00","1",""
"PSUBB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBB (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBD (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBQ (MM, M64)","SSE2","[3;≤9]","2.17","3",""
"PSUBQ (MM, MM)","SSE2","3","2.03","2",""
"PSUBQ (XMM, M128)","SSE2","[3;≤9]","2.17","3",""
"PSUBQ (XMM, XMM)","SSE2","3","2.03","2",""
"PSUBSB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBSB (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBSW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBSW (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBUSB (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBUSB (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBUSW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBUSW (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PSUBW (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKHBW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKHBW (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKHDQ (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKHDQ (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKHQDQ (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKHQDQ (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKHWD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKHWD (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKLBW (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKLBW (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKLDQ (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKLDQ (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKLQDQ (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKLQDQ (XMM, XMM)","SSE2","1","1.00","1",""
"PUNPCKLWD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PUNPCKLWD (XMM, XMM)","SSE2","1","1.00","1",""
"PXOR (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"PXOR (XMM, XMM)","SSE2","[0;1]","0.50","1",""
"SHUFPD (XMM, M128, I8)","SSE2","[1;≤8]","1.00","1",""
"SHUFPD (XMM, XMM, I8)","SSE2","1","1.00","1",""
"SQRTPD (XMM, M128)","SSE2","≤77","70.00","6",""
"SQRTPD (XMM, XMM)","SSE2","≤70","70.00","5",""
"SQRTSD (XMM, M64)","SSE2","[≤35;≤42]","33.00","1",""
"SQRTSD (XMM, XMM)","SSE2","[≤35;≤207]","33.00","1",""
"SUBPD (XMM, M128)","SSE2","[4;≤11]","2.00","1",""
"SUBPD (XMM, XMM)","SSE2","4","2.00","1",""
"SUBSD (XMM, M64)","SSE2","[3;≤10]","1.00","1",""
"SUBSD (XMM, XMM)","SSE2","3","1.00","1",""
"UCOMISD (XMM, M64)","SSE2","[≤6;≤10]","1.00","1",""
"UCOMISD (XMM, XMM)","SSE2","≤6","1.00","1",""
"UNPCKHPD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"UNPCKHPD (XMM, XMM)","SSE2","1","1.00","1",""
"UNPCKLPD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"UNPCKLPD (XMM, XMM)","SSE2","1","1.00","1",""
"XORPD (XMM, M128)","SSE2","[1;≤8]","1.00","1",""
"XORPD (XMM, XMM)","SSE2","[0;1]","0.50","1",""
"ADDSUBPD (XMM, M128)","SSE3","[4;≤11]","2.00","1",""
"ADDSUBPD (XMM, XMM)","SSE3","4","2.00","1",""
"ADDSUBPS (XMM, M128)","SSE3","[3;≤10]","1.00","1",""
"ADDSUBPS (XMM, XMM)","SSE3","3","1.00","1",""
"HADDPD (XMM, M128)","SSE3","[6;≤13]","6.00","5",""
"HADDPD (XMM, XMM)","SSE3","6","5.00","4",""
"HADDPS (XMM, M128)","SSE3","[5;≤12]","6.00","5",""
"HADDPS (XMM, XMM)","SSE3","5","6.00","4",""
"HSUBPD (XMM, M128)","SSE3","[6;≤13]","6.00","5",""
"HSUBPD (XMM, XMM)","SSE3","6","5.00","4",""
"HSUBPS (XMM, M128)","SSE3","[5;≤12]","6.00","5",""
"HSUBPS (XMM, XMM)","SSE3","5","6.00","4",""
"LDDQU (XMM, M128)","SSE3","[≤6;≤7]","1.00","1",""
"MOVDDUP (XMM, M64)","SSE3","[≤5;≤8]","1.00","1",""
"MOVDDUP (XMM, XMM)","SSE3","1","1.00","1",""
"MOVSHDUP (XMM, M128)","SSE3","[≤5;≤8]","1.00","1",""
"MOVSHDUP (XMM, XMM)","SSE3","1","1.00","1",""
"MOVSLDUP (XMM, M128)","SSE3","[≤5;≤8]","1.00","1",""
"MOVSLDUP (XMM, XMM)","SSE3","1","1.00","1",""
"BLENDPD (XMM, M128, I8)","SSE4","[1;≤8]","1.11","1",""
"BLENDPD (XMM, XMM, I8)","SSE4","1","1.00","1",""
"BLENDPS (XMM, M128, I8)","SSE4","[1;≤8]","1.11","1",""
"BLENDPS (XMM, XMM, I8)","SSE4","1","1.00","1",""
"BLENDVPD (XMM, M128)","SSE4","[≤4;≤8]","2.08","3",""
"BLENDVPD (XMM, XMM)","SSE4","3","2.03","2",""
"BLENDVPS (XMM, M128)","SSE4","[≤4;≤8]","2.08","3",""
"BLENDVPS (XMM, XMM)","SSE4","3","2.03","2",""
"CRC32 (R32, M16)","SSE4","[3;≤8]","1.40","1",""
"CRC32 (R32, M32)","SSE4","[3;≤8]","1.40","1",""
"CRC32 (R32, M8)","SSE4","[3;≤8]","1.40","1",""
"CRC32 (R32, R16)","SSE4","3","1.27","1",""
"CRC32 (R32, R32)","SSE4","3","1.27","1",""
"CRC32 (R32, R8h)","SSE4","[3;4]","1.35","2",""
"CRC32 (R32, R8l)","SSE4","4","1.42","2",""
"CRC32 (R64, M64)","SSE4","[3;≤8]","1.40","1",""
"CRC32 (R64, M8)","SSE4","[3;≤8]","1.40","1",""
"CRC32 (R64, R64)","SSE4","3","1.27","1",""
"CRC32 (R64, R8l)","SSE4","3","1.27","1",""
"DPPD (XMM, M128, I8)","SSE4","[12;≤19]","9.00","6",""
"DPPD (XMM, XMM, I8)","SSE4","12","8.00","5",""
"DPPS (XMM, M128, I8)","SSE4","[15;≤22]","14.00","10",""
"DPPS (XMM, XMM, I8)","SSE4","15","12.00","9",""
"EXTRACTPS (M32, XMM, I8)","SSE4","[≤5;≤6]","8.00","4",""
"EXTRACTPS (R32, XMM, I8)","SSE4","≤9","2.54","2",""
"INSERTPS (XMM, M32, I8)","SSE4","[≤5;≤9]","2.20","3",""
"INSERTPS (XMM, XMM, I8)","SSE4","1","1.00","1",""
"MOVNTDQA (XMM, M128)","SSE4","[≤3;≤7]","1.05","1",""
"MPSADBW (XMM, M128, I8)","SSE4","[6;≤14]","8.00","4",""
"MPSADBW (XMM, XMM, I8)","SSE4","[6;7]","3.52","3",""
"PACKUSDW (XMM, M128)","SSE4","[1;≤8]","1.11","1",""
"PACKUSDW (XMM, XMM)","SSE4","1","1.00","1",""
"PBLENDVB (XMM, M128)","SSE4","[≤4;≤8]","2.08","3",""
"PBLENDVB (XMM, XMM)","SSE4","3","2.03","2",""
"PBLENDW (XMM, M128, I8)","SSE4","[1;≤8]","1.11","1",""
"PBLENDW (XMM, XMM, I8)","SSE4","1","1.00","1",""
"PCMPEQQ (XMM, M128)","SSE4","[≤5;≤9]","2.20","3",""
"PCMPEQQ (XMM, XMM)","SSE4","3","2.03","2",""
"PCMPESTRI (XMM, M128, I8)","SSE4","[18;27]","21.00","10",""
"PCMPESTRI (XMM, XMM, I8)","SSE4","[19;27]","21.00","9",""
"PCMPESTRI64 (XMM, M128, I8)","SSE4","[18;27]","21.00","10",""
"PCMPESTRI64 (XMM, XMM, I8)","SSE4","[19;27]","21.00","9",""
"PCMPESTRM (XMM, M128, I8)","SSE4","[17;23]","17.00","11",""
"PCMPESTRM (XMM, XMM, I8)","SSE4","[17;23]","17.00","8",""
"PCMPESTRM64 (XMM, M128, I8)","SSE4","[17;23]","17.00","9",""
"PCMPESTRM64 (XMM, XMM, I8)","SSE4","[17;23]","17.00","8",""
"PCMPGTQ (XMM, M128)","SSE4","[5;≤12]","2.04","1",""
"PCMPGTQ (XMM, XMM)","SSE4","5","2.00","1",""
"PCMPISTRI (XMM, M128, I8)","SSE4","[≤17;25]","17.00","7",""
"PCMPISTRI (XMM, XMM, I8)","SSE4","[≤17;≤23]","17.00","6",""
"PCMPISTRM (XMM, M128, I8)","SSE4","[13;21]","15.00","6",""
"PCMPISTRM (XMM, XMM, I8)","SSE4","[13;≤19]","13.00","5",""
"PEXTRB (M8, XMM, I8)","SSE4","[≤6;≤13]","9.00","5",""
"PEXTRB (R32, XMM, I8)","SSE4","≤9","2.54","2",""
"PEXTRD (M32, XMM, I8)","SSE4","[≤5;≤6]","8.00","4",""
"PEXTRD (R32, XMM, I8)","SSE4","≤9","2.54","2",""
"PEXTRQ (M64, XMM, I8)","SSE4","[≤5;≤6]","8.00","4",""
"PEXTRQ (R64, XMM, I8)","SSE4","≤9","2.56","2",""
"PEXTRW_SSE4 (M16, XMM, I8)","SSE4","[≤6;≤13]","9.00","5",""
"PHMINPOSUW (XMM, M128)","SSE4","[≤8;≤12]","2.04","1",""
"PHMINPOSUW (XMM, XMM)","SSE4","5","2.00","1",""
"PINSRB (XMM, M8, I8)","SSE4","[1;≤8]","1.12","1",""
"PINSRB (XMM, R32, I8)","SSE4","[1;≤6]","1.22","1",""
"PINSRD (XMM, M32, I8)","SSE4","[1;≤8]","1.11","1",""
"PINSRD (XMM, R32, I8)","SSE4","[1;≤6]","1.22","1",""
"PINSRQ (XMM, M64, I8)","SSE4","[1;≤8]","1.11","1",""
"PINSRQ (XMM, R64, I8)","SSE4","[1;≤6]","1.22","1",""
"PMAXSB (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMAXSB (XMM, XMM)","SSE4","1","0.50","1",""
"PMAXSD (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMAXSD (XMM, XMM)","SSE4","1","0.50","1",""
"PMAXUD (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMAXUD (XMM, XMM)","SSE4","1","0.50","1",""
"PMAXUW (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMAXUW (XMM, XMM)","SSE4","1","0.50","1",""
"PMINSB (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMINSB (XMM, XMM)","SSE4","1","0.50","1",""
"PMINSD (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMINSD (XMM, XMM)","SSE4","1","0.50","1",""
"PMINUD (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMINUD (XMM, XMM)","SSE4","1","0.50","1",""
"PMINUW (XMM, M128)","SSE4","[1;≤8]","1.05","1",""
"PMINUW (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXBD (XMM, M32)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVSXBD (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVSXBQ (XMM, M16)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVSXBQ (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVSXBW (XMM, M64)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVSXBW (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVSXDQ (XMM, M64)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVSXDQ (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVSXWD (XMM, M64)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVSXWD (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVSXWQ (XMM, M32)","SSE4","[≤4;≤8]","1.12","1",""
"PMOVSXWQ (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVZXBD (XMM, M32)","SSE4","[≤4;≤8]","1.12","1",""
"PMOVZXBD (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVZXBQ (XMM, M16)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVZXBQ (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVZXBW (XMM, M64)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVZXBW (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVZXDQ (XMM, M64)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVZXDQ (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVZXWD (XMM, M64)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVZXWD (XMM, XMM)","SSE4","1","1.00","1",""
"PMOVZXWQ (XMM, M32)","SSE4","[≤4;≤8]","1.11","1",""
"PMOVZXWQ (XMM, XMM)","SSE4","1","1.00","1",""
"PMULDQ (XMM, M128)","SSE4","[5;≤12]","2.04","1",""
"PMULDQ (XMM, XMM)","SSE4","5","2.00","1",""
"PMULLD (XMM, M128)","SSE4","[11;≤18]","14.00","8",""
"PMULLD (XMM, XMM)","SSE4","11","11.00","7",""
"POPCNT (R16, M16)","SSE4","[4;9]","1.84","3",""
"POPCNT (R16, R16)","SSE4","[0;4]","1.40","2",""
"POPCNT (R32, M32)","SSE4","[3;≤10]","1.00","1",""
"POPCNT (R32, R32)","SSE4","3","1.00","1",""
"POPCNT (R64, M64)","SSE4","[3;≤10]","1.00","1",""
"POPCNT (R64, R64)","SSE4","3","1.00","1",""
"PTEST (XMM, M128)","SSE4","[≤6;8]","1.18","1",""
"PTEST (XMM, XMM)","SSE4","≤6","1.00","1",""
"ROUNDPD (XMM, M128, I8)","SSE4","[≤8;≤12]","2.04","1",""
"ROUNDPD (XMM, XMM, I8)","SSE4","5","2.00","1",""
"ROUNDPS (XMM, M128, I8)","SSE4","[≤8;≤12]","2.04","1",""
"ROUNDPS (XMM, XMM, I8)","SSE4","5","2.00","1",""
"ROUNDSD (XMM, M64, I8)","SSE4","[4;≤11]","1.12","1",""
"ROUNDSD (XMM, XMM, I8)","SSE4","4","1.00","1",""
"ROUNDSS (XMM, M32, I8)","SSE4","[4;≤11]","1.12","1",""
"ROUNDSS (XMM, XMM, I8)","SSE4","4","1.00","1",""
"PABSB (MM, M64)","SSSE3","[≤6;≤8]","1.00","1",""
"PABSB (MM, MM)","SSSE3","1","0.50","1",""
"PABSB (XMM, M128)","SSSE3","[≤4;≤8]","1.05","1",""
"PABSB (XMM, XMM)","SSSE3","1","0.50","1",""
"PABSD (MM, M64)","SSSE3","[≤6;≤8]","1.00","1",""
"PABSD (MM, MM)","SSSE3","1","0.50","1",""
"PABSD (XMM, M128)","SSSE3","[≤4;≤8]","1.06","1",""
"PABSD (XMM, XMM)","SSSE3","1","0.50","1",""
"PABSW (MM, M64)","SSSE3","[≤6;≤8]","1.00","1",""
"PABSW (MM, MM)","SSSE3","1","0.50","1",""
"PABSW (XMM, M128)","SSSE3","[≤4;≤8]","1.05","1",""
"PABSW (XMM, XMM)","SSSE3","1","0.50","1",""
"PALIGNR (MM, M64, I8)","SSSE3","[1;≤8]","1.00","1",""
"PALIGNR (MM, MM, I8)","SSSE3","1","1.00","1",""
"PALIGNR (XMM, M128, I8)","SSSE3","[1;≤8]","1.11","1",""
"PALIGNR (XMM, XMM, I8)","SSSE3","1","1.00","1",""
"PHADDD (MM, M64)","SSSE3","[3;≤10]","5.00","4",""
"PHADDD (MM, MM)","SSSE3","3","2.04","3",""
"PHADDD (XMM, M128)","SSSE3","[5;≤10]","8.00","4",""
"PHADDD (XMM, XMM)","SSSE3","4","2.06","3",""
"PHADDSW (MM, M64)","SSSE3","[5;≤11]","6.00","6",""
"PHADDSW (MM, MM)","SSSE3","[4;5]","6.00","5",""
"PHADDSW (XMM, M128)","SSSE3","[7;≤13]","13.00","8",""
"PHADDSW (XMM, XMM)","SSSE3","7","9.00","7",""
"PHADDW (MM, M64)","SSSE3","[5;≤11]","6.00","6",""
"PHADDW (MM, MM)","SSSE3","[4;5]","6.00","5",""
"PHADDW (XMM, M128)","SSSE3","[7;≤13]","13.00","8",""
