"instruction","family","latency","throughput","uops","ports"
"PSRAW (XMM, I8)","SSE2","1","0.50","1",""
"PSRAW (XMM, M128)","SSE2","[2;≤11]","1.00","1",""
"PSRAW (XMM, XMM)","SSE2","2","1.00","1",""
"PSRLD (XMM, I8)","SSE2","1","0.50","1",""
"PSRLD (XMM, M128)","SSE2","[2;≤11]","1.00","1",""
"PSRLD (XMM, XMM)","SSE2","2","1.00","1",""
"PSRLDQ (XMM, I8)","SSE2","1","0.50","1",""
"PSRLQ (XMM, I8)","SSE2","1","0.50","1",""
"PSRLQ (XMM, M128)","SSE2","[2;≤11]","1.00","1",""
"PSRLQ (XMM, XMM)","SSE2","2","1.00","1",""
"PSRLW (XMM, I8)","SSE2","1","0.50","1",""
"PSRLW (XMM, M128)","SSE2","[2;≤11]","1.00","1",""
"PSRLW (XMM, XMM)","SSE2","2","1.00","1",""
"PSUBB (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBB (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBD (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBD (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBQ (MM, M64)","SSE2","[2;≤11]","1.00","1",""
"PSUBQ (MM, MM)","SSE2","2","1.00","1",""
"PSUBQ (XMM, M128)","SSE2","[2;≤11]","1.00","1",""
"PSUBQ (XMM, XMM)","SSE2","2","1.00","1",""
"PSUBSB (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBSB (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBSW (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBSW (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBUSB (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBUSB (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBUSW (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBUSW (XMM, XMM)","SSE2","1","0.50","1",""
"PSUBW (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PSUBW (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKHBW (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKHBW (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKHDQ (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKHDQ (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKHQDQ (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKHQDQ (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKHWD (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKHWD (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKLBW (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKLBW (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKLDQ (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKLDQ (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKLQDQ (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKLQDQ (XMM, XMM)","SSE2","1","0.50","1",""
"PUNPCKLWD (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PUNPCKLWD (XMM, XMM)","SSE2","1","0.50","1",""
"PXOR (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"PXOR (XMM, XMM)","SSE2","[0;1]","0.50","1",""
"SHUFPD (XMM, M128, I8)","SSE2","[1;≤10]","0.50","1",""
"SHUFPD (XMM, XMM, I8)","SSE2","1","0.50","1",""
"SQRTPD (XMM, M128)","SSE2","≤37","24.00","1",""
"SQRTPD (XMM, XMM)","SSE2","[≤29.0;≤31]","24.00","1",""
"SQRTSD (XMM, M64)","SSE2","[≤17.0;≤25]","12.00","1",""
"SQRTSD (XMM, XMM)","SSE2","[≤17.0;≤19]","12.00","1",""
"SUBPD (XMM, M128)","SSE2","[3;≤11]","1.00","1",""
"SUBPD (XMM, XMM)","SSE2","[3;5]","1.00","1",""
"SUBSD (XMM, M64)","SSE2","[3;≤11]","1.00","1",""
"SUBSD (XMM, XMM)","SSE2","[3;5]","1.00","1",""
"UCOMISD (XMM, M64)","SSE2","[≤9;≤10]","1.17","2",""
"UCOMISD (XMM, XMM)","SSE2","≤9","1.08","1",""
"UNPCKHPD (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"UNPCKHPD (XMM, XMM)","SSE2","1","0.50","1",""
"UNPCKLPD (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"UNPCKLPD (XMM, XMM)","SSE2","1","0.50","1",""
"XORPD (XMM, M128)","SSE2","[1;≤10]","0.50","1",""
"XORPD (XMM, XMM)","SSE2","[0;1]","0.50","1",""
"ADDSUBPD (XMM, M128)","SSE3","[3;≤11]","1.00","1",""
"ADDSUBPD (XMM, XMM)","SSE3","[3;5]","1.00","1",""
"ADDSUBPS (XMM, M128)","SSE3","[3;≤11]","1.00","1",""
"ADDSUBPS (XMM, XMM)","SSE3","[3;5]","1.00","1",""
"HADDPD (XMM, M128)","SSE3","[7;≤13]","5.00","5",""
"HADDPD (XMM, XMM)","SSE3","7","4.00","4",""
"HADDPS (XMM, M128)","SSE3","[7;≤13]","5.00","5",""
"HADDPS (XMM, XMM)","SSE3","7","6.00","4",""
"HSUBPD (XMM, M128)","SSE3","[7;≤13]","5.00","5",""
"HSUBPD (XMM, XMM)","SSE3","7","4.00","4",""
"HSUBPS (XMM, M128)","SSE3","[7;≤13]","5.00","5",""
"HSUBPS (XMM, XMM)","SSE3","7","6.00","4",""
"LDDQU (XMM, M128)","SSE3","[≤5;≤8]","0.50","1",""
"MOVDDUP (XMM, M64)","SSE3","[≤6;≤10]","0.50","1",""
"MOVDDUP (XMM, XMM)","SSE3","1","0.50","1",""
"MOVSHDUP (XMM, M128)","SSE3","[≤6;≤10]","0.50","1",""
"MOVSHDUP (XMM, XMM)","SSE3","1","0.50","1",""
"MOVSLDUP (XMM, M128)","SSE3","[≤6;≤10]","0.50","1",""
"MOVSLDUP (XMM, XMM)","SSE3","1","0.50","1",""
"BLENDPD (XMM, M128, I8)","SSE4","[1;≤10]","0.50","1",""
"BLENDPD (XMM, XMM, I8)","SSE4","1","0.50","1",""
"BLENDPS (XMM, M128, I8)","SSE4","[1;≤10]","0.50","1",""
"BLENDPS (XMM, XMM, I8)","SSE4","1","0.50","1",""
"BLENDVPD (XMM, M128)","SSE4","[4;≤12]","2.00","2",""
"BLENDVPD (XMM, XMM)","SSE4","4","2.00","2",""
"BLENDVPS (XMM, M128)","SSE4","[4;≤12]","2.00","2",""
"BLENDVPS (XMM, XMM)","SSE4","4","2.00","2",""
"CRC32 (R32, M16)","SSE4","[3;≤7]","2.88","1",""
"CRC32 (R32, M32)","SSE4","[3;≤7]","1.00","1",""
"CRC32 (R32, M8)","SSE4","[3;≤7]","1.00","1",""
"CRC32 (R32, R16)","SSE4","3","2.88","1",""
"CRC32 (R32, R32)","SSE4","3","1.00","1",""
"CRC32 (R32, R8h)","SSE4","[3;4]","4.00","2",""
"CRC32 (R32, R8l)","SSE4","3","1.00","1",""
"CRC32 (R64, M64)","SSE4","[3;≤7]","1.00","1",""
"CRC32 (R64, M8)","SSE4","[3;≤7]","1.00","1",""
"CRC32 (R64, R64)","SSE4","3","1.00","1",""
"CRC32 (R64, R8l)","SSE4","3","1.00","1",""
"DPPD (XMM, M128, I8)","SSE4","[7;≤15]","1.00","2",""
"DPPD (XMM, XMM, I8)","SSE4","[7;9]","1.00","2",""
"DPPS (XMM, M128, I8)","SSE4","[10;≤18]","2.00","2",""
"DPPS (XMM, XMM, I8)","SSE4","[10;12]","2.00","2",""
"EXTRACTPS (M32, XMM, I8)","SSE4","[≤5;≤6]","1.00","1",""
"EXTRACTPS (R32, XMM, I8)","SSE4","≤9","1.08","1",""
"INSERTPS (XMM, M32, I8)","SSE4","[1;≤11]","4.00","3",""
"INSERTPS (XMM, XMM, I8)","SSE4","1","0.50","1",""
"MOVNTDQA (XMM, M128)","SSE4","[≤5;≤8]","0.50","1",""
"MPSADBW (XMM, M128, I8)","SSE4","[5;≤14]","5.00","4",""
"MPSADBW (XMM, XMM, I8)","SSE4","5","4.00","3",""
"PACKUSDW (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PACKUSDW (XMM, XMM)","SSE4","1","0.50","1",""
"PBLENDVB (XMM, M128)","SSE4","[4;≤12]","2.00","2",""
"PBLENDVB (XMM, XMM)","SSE4","4","2.00","2",""
"PBLENDW (XMM, M128, I8)","SSE4","[1;≤10]","0.50","1",""
"PBLENDW (XMM, XMM, I8)","SSE4","1","0.50","1",""
"PCMPEQQ (XMM, M128)","SSE4","[2;≤11]","1.00","1",""
"PCMPEQQ (XMM, XMM)","SSE4","2","1.00","1",""
"PCMPESTRI (XMM, M128, I8)","SSE4","[≤17;≤23]","13.00","12",""
"PCMPESTRI (XMM, XMM, I8)","SSE4","[≤17;20]","11.00","12",""
"PCMPESTRI64 (XMM, M128, I8)","SSE4","[≤17;≤23]","13.00","12",""
"PCMPESTRI64 (XMM, XMM, I8)","SSE4","[≤17;20]","11.00","12",""
"PCMPESTRM (XMM, M128, I8)","SSE4","[7;20]","11.00","11",""
"PCMPESTRM (XMM, XMM, I8)","SSE4","[7;20]","9.00","11",""
"PCMPESTRM64 (XMM, M128, I8)","SSE4","[7;20]","11.00","11",""
"PCMPESTRM64 (XMM, XMM, I8)","SSE4","[7;20]","9.00","11",""
"PCMPGTQ (XMM, M128)","SSE4","[4;≤13]","1.00","1",""
"PCMPGTQ (XMM, XMM)","SSE4","4","1.00","1",""
"PCMPISTRI (XMM, M128, I8)","SSE4","[16;≤22]","12.00","8",""
"PCMPISTRI (XMM, XMM, I8)","SSE4","≤17","10.00","8",""
"PCMPISTRM (XMM, M128, I8)","SSE4","[7;18]","10.00","7",""
"PCMPISTRM (XMM, XMM, I8)","SSE4","[7;≤17]","8.00","7",""
"PEXTRB (M8, XMM, I8)","SSE4","[≤4;≤13]","1.00","1",""
"PEXTRB (R32, XMM, I8)","SSE4","≤9","1.08","1",""
"PEXTRD (M32, XMM, I8)","SSE4","[≤3;≤6]","1.00","1",""
"PEXTRD (R32, XMM, I8)","SSE4","≤9","1.08","1",""
"PEXTRQ (M64, XMM, I8)","SSE4","[≤3;≤8]","1.00","1",""
"PEXTRQ (R64, XMM, I8)","SSE4","≤9","1.08","1",""
"PEXTRW_SSE4 (M16, XMM, I8)","SSE4","[≤4;≤13]","1.00","1",""
"PHMINPOSUW (XMM, M128)","SSE4","[≤9;≤13]","1.00","1",""
"PHMINPOSUW (XMM, XMM)","SSE4","4","1.00","1",""
"PINSRB (XMM, M8, I8)","SSE4","[1;≤10]","0.50","1",""
"PINSRB (XMM, R32, I8)","SSE4","[1;≤9]","1.00","1",""
"PINSRD (XMM, M32, I8)","SSE4","[1;≤10]","0.50","1",""
"PINSRD (XMM, R32, I8)","SSE4","[1;≤9]","1.00","1",""
"PINSRQ (XMM, M64, I8)","SSE4","[1;≤10]","0.50","1",""
"PINSRQ (XMM, R64, I8)","SSE4","[1;≤9]","1.00","1",""
"PMAXSB (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMAXSB (XMM, XMM)","SSE4","1","0.50","1",""
"PMAXSD (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMAXSD (XMM, XMM)","SSE4","1","0.50","1",""
"PMAXUD (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMAXUD (XMM, XMM)","SSE4","1","0.50","1",""
"PMAXUW (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMAXUW (XMM, XMM)","SSE4","1","0.50","1",""
"PMINSB (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMINSB (XMM, XMM)","SSE4","1","0.50","1",""
"PMINSD (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMINSD (XMM, XMM)","SSE4","1","0.50","1",""
"PMINUD (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMINUD (XMM, XMM)","SSE4","1","0.50","1",""
"PMINUW (XMM, M128)","SSE4","[1;≤10]","0.50","1",""
"PMINUW (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXBD (XMM, M32)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVSXBD (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXBQ (XMM, M16)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVSXBQ (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXBW (XMM, M64)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVSXBW (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXDQ (XMM, M64)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVSXDQ (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXWD (XMM, M64)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVSXWD (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVSXWQ (XMM, M32)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVSXWQ (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVZXBD (XMM, M32)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVZXBD (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVZXBQ (XMM, M16)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVZXBQ (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVZXBW (XMM, M64)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVZXBW (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVZXDQ (XMM, M64)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVZXDQ (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVZXWD (XMM, M64)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVZXWD (XMM, XMM)","SSE4","1","0.50","1",""
"PMOVZXWQ (XMM, M32)","SSE4","[≤6;≤10]","0.50","1",""
"PMOVZXWQ (XMM, XMM)","SSE4","1","0.50","1",""
"PMULDQ (XMM, M128)","SSE4","[4;≤13]","1.00","1",""
"PMULDQ (XMM, XMM)","SSE4","4","1.00","1",""
"PMULLD (XMM, M128)","SSE4","[5;≤14]","2.00","1",""
"PMULLD (XMM, XMM)","SSE4","5","2.00","1",""
"POPCNT (R16, M16)","SSE4","[3;≤7]","1.00","1",""
"POPCNT (R16, R16)","SSE4","3","1.00","1",""
"POPCNT (R32, M32)","SSE4","[0;≤7]","1.00","1",""
"POPCNT (R32, R32)","SSE4","[0;3]","1.00","1",""
"POPCNT (R64, M64)","SSE4","[0;≤7]","1.00","1",""
"POPCNT (R64, R64)","SSE4","[0;3]","1.00","1",""
"PTEST (XMM, M128)","SSE4","≤9","1.17","2",""
"PTEST (XMM, XMM)","SSE4","≤9","1.08","1",""
"ROUNDPD (XMM, M128, I8)","SSE4","[≤10;≤12]","1.00","1",""
"ROUNDPD (XMM, XMM, I8)","SSE4","6","1.00","1",""
"ROUNDPS (XMM, M128, I8)","SSE4","[≤10;≤12]","1.00","1",""
"ROUNDPS (XMM, XMM, I8)","SSE4","6","1.00","1",""
"ROUNDSD (XMM, M64, I8)","SSE4","[4;≤12]","1.00","1",""
"ROUNDSD (XMM, XMM, I8)","SSE4","[4;6]","1.00","1",""
"ROUNDSS (XMM, M32, I8)","SSE4","[4;≤12]","1.00","1",""
"ROUNDSS (XMM, XMM, I8)","SSE4","[4;6]","1.00","1",""
"PABSB (MM, M64)","SSSE3","[≤6;≤10]","0.50","1",""
"PABSB (MM, MM)","SSSE3","1","0.50","1",""
"PABSB (XMM, M128)","SSSE3","[≤6;≤10]","0.50","1",""
"PABSB (XMM, XMM)","SSSE3","1","0.50","1",""
"PABSD (MM, M64)","SSSE3","[≤6;≤10]","0.50","1",""
"PABSD (MM, MM)","SSSE3","1","0.50","1",""
"PABSD (XMM, M128)","SSSE3","[≤6;≤10]","0.50","1",""
"PABSD (XMM, XMM)","SSSE3","1","0.50","1",""
"PABSW (MM, M64)","SSSE3","[≤6;≤10]","0.50","1",""
"PABSW (MM, MM)","SSSE3","1","0.50","1",""
"PABSW (XMM, M128)","SSSE3","[≤6;≤10]","0.50","1",""
"PABSW (XMM, XMM)","SSSE3","1","0.50","1",""
"PALIGNR (MM, M64, I8)","SSSE3","[1;≤10]","0.50","1",""
"PALIGNR (MM, MM, I8)","SSSE3","1","0.50","1",""
"PALIGNR (XMM, M128, I8)","SSSE3","[1;≤10]","0.50","1",""
"PALIGNR (XMM, XMM, I8)","SSSE3","1","0.50","1",""
"PHADDD (MM, M64)","SSSE3","[3;≤11]","6.00","4",""
"PHADDD (MM, MM)","SSSE3","3","4.00","3",""
"PHADDD (XMM, M128)","SSSE3","[3;≤11]","6.00","4",""
"PHADDD (XMM, XMM)","SSSE3","3","4.00","3",""
"PHADDSW (MM, M64)","SSSE3","[4;≤12]","5.00","6",""
"PHADDSW (MM, MM)","SSSE3","4","6.00","5",""
"PHADDSW (XMM, M128)","SSSE3","[4;≤13]","9.00","8",""
"PHADDSW (XMM, XMM)","SSSE3","[4;5]","6.00","7",""
"PHADDW (MM, M64)","SSSE3","[4;≤12]","5.00","6",""
"PHADDW (MM, MM)","SSSE3","4","6.00","5",""
"PHADDW (XMM, M128)","SSSE3","[4;≤13]","9.00","8",""
"PHADDW (XMM, XMM)","SSSE3","[4;5]","6.00","7",""
"PHSUBD (MM, M64)","SSSE3","[3;≤11]","6.00","4",""
"PHSUBD (MM, MM)","SSSE3","3","4.00","3",""
"PHSUBD (XMM, M128)","SSSE3","[3;≤11]","6.00","4",""
"PHSUBD (XMM, XMM)","SSSE3","3","4.00","3",""
"PHSUBSW (MM, M64)","SSSE3","[4;≤12]","5.00","6",""
"PHSUBSW (MM, MM)","SSSE3","4","6.00","5",""
"PHSUBSW (XMM, M128)","SSSE3","[4;≤13]","9.00","8",""
"PHSUBSW (XMM, XMM)","SSSE3","[4;5]","6.00","7",""
"PHSUBW (MM, M64)","SSSE3","[4;≤12]","5.00","6",""
"PHSUBW (MM, MM)","SSSE3","4","6.00","5",""
"PHSUBW (XMM, M128)","SSSE3","[4;≤13]","9.00","8",""
"PHSUBW (XMM, XMM)","SSSE3","[4;5]","6.00","7",""
"PMADDUBSW (MM, M64)","SSSE3","[4;≤13]","1.00","1",""
"PMADDUBSW (MM, MM)","SSSE3","4","1.00","1",""
"PMADDUBSW (XMM, M128)","SSSE3","[4;≤13]","1.00","1",""
"PMADDUBSW (XMM, XMM)","SSSE3","4","1.00","1",""
"PMULHRSW (MM, M64)","SSSE3","[4;≤13]","1.00","1",""
"PMULHRSW (MM, MM)","SSSE3","4","1.00","1",""
"PMULHRSW (XMM, M128)","SSSE3","[4;≤13]","1.00","1",""
"PMULHRSW (XMM, XMM)","SSSE3","4","1.00","1",""
"PSHUFB (MM, M64)","SSSE3","[1;≤10]","0.50","1",""
"PSHUFB (MM, MM)","SSSE3","1","0.50","1",""
"PSHUFB (XMM, M128)","SSSE3","[1;≤10]","1.00","1",""
"PSHUFB (XMM, XMM)","SSSE3","1","1.00","1",""
"PSIGNB (MM, M64)","SSSE3","[1;≤10]","0.50","1",""
"PSIGNB (MM, MM)","SSSE3","1","0.50","1",""
"PSIGNB (XMM, M128)","SSSE3","[1;≤10]","0.50","1",""
"PSIGNB (XMM, XMM)","SSSE3","1","0.50","1",""
"PSIGND (MM, M64)","SSSE3","[1;≤10]","0.50","1",""
"PSIGND (MM, MM)","SSSE3","1","0.50","1",""
"PSIGND (XMM, M128)","SSSE3","[1;≤10]","0.50","1",""
"PSIGND (XMM, XMM)","SSSE3","1","0.50","1",""
"PSIGNW (MM, M64)","SSSE3","[1;≤10]","0.50","1",""
"PSIGNW (MM, MM)","SSSE3","1","0.50","1",""
"PSIGNW (XMM, M128)","SSSE3","[1;≤10]","0.50","1",""
"PSIGNW (XMM, XMM)","SSSE3","1","0.50","1",""
"XGETBV","XSAVE","[2;21]","14.00","9",""
"XSAVE (M4608)","XSAVE","","69.94","62",""
"XSAVE64 (M4608)","XSAVE","","68.63","62",""
"XSETBV","XSAVE","","42.50","15",""
"XSAVEC (M4608)","XSAVEC","","74.17","73",""
"XSAVEC64 (M4608)","XSAVEC","","74.17","73",""
"XSAVEOPT (M4608)","XSAVEOPT","","69.09","62",""
"XSAVEOPT64 (M4608)","XSAVEOPT","","69.75","62",""
"XSAVES (M4608)","XSAVES","","85.00","79",""
"XSAVES64 (M4608)","XSAVES","","85.00","79",""
