"instruction","family","latency","throughput","uops","ports"
"PREFETCH_EXCLUSIVE (M512)","3DNOW_PREFETCH","","8.92","3",""
"PREFETCHW (M512)","3DNOW_PREFETCH","","0.50","1",""
"ADCX (R32, M32)","ADOX_ADCX","[1;6]","0.75","1",""
"ADCX (R32, R32)","ADOX_ADCX","[1;2]","0.75","1",""
"ADCX (R64, M64)","ADOX_ADCX","[1;6]","0.75","1",""
"ADCX (R64, R64)","ADOX_ADCX","[1;2]","0.75","1",""
"ADOX (R32, M32)","ADOX_ADCX","[1;6]","0.75","1",""
"ADOX (R32, R32)","ADOX_ADCX","[1;2]","0.75","1",""
"ADOX (R64, M64)","ADOX_ADCX","[1;6]","0.75","1",""
"ADOX (R64, R64)","ADOX_ADCX","[1;2]","0.75","1",""
"AESDEC (XMM, M128)","AES","[3;≤14]","0.50","1",""
"AESDEC (XMM, XMM)","AES","[3;4]","0.50","1",""
"AESDECLAST (XMM, M128)","AES","[3;≤14]","0.50","1",""
"AESDECLAST (XMM, XMM)","AES","[3;4]","0.50","1",""
"AESENC (XMM, M128)","AES","[3;≤14]","0.50","1",""
"AESENC (XMM, XMM)","AES","[3;4]","0.50","1",""
"AESENCLAST (XMM, M128)","AES","[3;≤14]","0.50","1",""
"AESENCLAST (XMM, XMM)","AES","[3;4]","0.50","1",""
"AESIMC (XMM, M128)","AES","[≤11;≤14]","0.50","1",""
"AESIMC (XMM, XMM)","AES","4","0.50","1",""
"AESKEYGENASSIST (XMM, M128, I8)","AES","[≤11;≤14]","0.50","1",""
"AESKEYGENASSIST (XMM, XMM, I8)","AES","4","0.50","1",""
"VADDPD (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VADDPD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VADDPD (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VADDPD (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VADDPS (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VADDPS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VADDPS (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VADDPS (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VADDSD (XMM, XMM, M64)","AVX","[6;≤12]","0.50","1",""
"VADDSD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VADDSS (XMM, XMM, M32)","AVX","[6;≤12]","0.50","1",""
"VADDSS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VADDSUBPD (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VADDSUBPD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VADDSUBPD (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VADDSUBPD (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VADDSUBPS (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VADDSUBPS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VADDSUBPS (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VADDSUBPS (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VANDNPD (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VANDNPD (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VANDNPD (YMM, YMM, M256)","AVX","[2;≤11]","1.00","2",""
"VANDNPD (YMM, YMM, YMM)","AVX","2","0.67","2",""
"VANDNPS (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VANDNPS (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VANDNPS (YMM, YMM, M256)","AVX","[2;≤11]","1.00","2",""
"VANDNPS (YMM, YMM, YMM)","AVX","2","0.67","2",""
"VANDPD (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VANDPD (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VANDPD (YMM, YMM, M256)","AVX","[2;≤11]","1.00","2",""
"VANDPD (YMM, YMM, YMM)","AVX","2","0.67","2",""
"VANDPS (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VANDPS (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VANDPS (YMM, YMM, M256)","AVX","[2;≤11]","1.00","2",""
"VANDPS (YMM, YMM, YMM)","AVX","2","0.67","2",""
"VBLENDPD (XMM, XMM, M128, I8)","AVX","[1;≤11]","0.50","1",""
"VBLENDPD (XMM, XMM, XMM, I8)","AVX","1","0.33","1",""
"VBLENDPD (YMM, YMM, M256, I8)","AVX","[2;≤11]","1.00","2",""
"VBLENDPD (YMM, YMM, YMM, I8)","AVX","2","0.67","2",""
"VBLENDPS (XMM, XMM, M128, I8)","AVX","[1;≤11]","0.50","1",""
"VBLENDPS (XMM, XMM, XMM, I8)","AVX","1","0.33","1",""
"VBLENDPS (YMM, YMM, M256, I8)","AVX","[2;≤11]","1.00","2",""
"VBLENDPS (YMM, YMM, YMM, I8)","AVX","2","0.67","2",""
"VBLENDVPD (XMM, XMM, M128, XMM)","AVX","[5;≤14]","3.17","4",""
"VBLENDVPD (XMM, XMM, XMM, XMM)","AVX","5","3.23","4",""
"VBLENDVPD (YMM, YMM, M256, YMM)","AVX","[7;≤14]","3.18","8",""
"VBLENDVPD (YMM, YMM, YMM, YMM)","AVX","[6;7]","3.86","8",""
"VBLENDVPS (XMM, XMM, M128, XMM)","AVX","[5;≤14]","3.17","4",""
"VBLENDVPS (XMM, XMM, XMM, XMM)","AVX","5","3.23","4",""
"VBLENDVPS (YMM, YMM, M256, YMM)","AVX","[7;≤14]","3.18","8",""
"VBLENDVPS (YMM, YMM, YMM, YMM)","AVX","[6;7]","3.86","8",""
"VBROADCASTF128 (YMM, M128)","AVX","[≤7;≤9]","0.50","2",""
"VBROADCASTSD (YMM, M64)","AVX","[≤7;≤9]","0.50","2",""
"VBROADCASTSS (XMM, M32)","AVX","[≤8;≤11]","0.50","1",""
"VBROADCASTSS (YMM, M32)","AVX","[≤7;≤9]","0.50","2",""
"VCMPPD (XMM, XMM, M128, I8)","AVX","[6;≤12]","0.50","1",""
"VCMPPD (XMM, XMM, XMM, I8)","AVX","6","0.50","1",""
"VCMPPD (YMM, YMM, M256, I8)","AVX","[7;≤13]","1.00","2",""
"VCMPPD (YMM, YMM, YMM, I8)","AVX","7","1.00","2",""
"VCMPPS (XMM, XMM, M128, I8)","AVX","[6;≤12]","0.50","1",""
"VCMPPS (XMM, XMM, XMM, I8)","AVX","6","0.50","1",""
"VCMPPS (YMM, YMM, M256, I8)","AVX","[7;≤13]","1.00","2",""
"VCMPPS (YMM, YMM, YMM, I8)","AVX","7","1.00","2",""
"VCMPSD (XMM, XMM, M64, I8)","AVX","[6;≤12]","0.50","1",""
"VCMPSD (XMM, XMM, XMM, I8)","AVX","6","0.50","1",""
"VCMPSS (XMM, XMM, M32, I8)","AVX","[6;≤12]","0.50","1",""
"VCMPSS (XMM, XMM, XMM, I8)","AVX","6","0.50","1",""
"VCOMISD (XMM, M64)","AVX","[≤9;≤12]","1.00","1",""
"VCOMISD (XMM, XMM)","AVX","≤9","1.00","1",""
"VCOMISS (XMM, M32)","AVX","[≤9;≤12]","1.00","1",""
"VCOMISS (XMM, XMM)","AVX","≤9","1.00","1",""
"VCVTDQ2PD (XMM, M64)","AVX","≤12","1.00","1",""
"VCVTDQ2PD (XMM, XMM)","AVX","6","1.00","1",""
"VCVTDQ2PD (YMM, M128)","AVX","[≤12;≤13]","2.00","2",""
"VCVTDQ2PD (YMM, XMM)","AVX","6","2.00","2",""
"VCVTDQ2PS (XMM, M128)","AVX","≤12","1.00","1",""
"VCVTDQ2PS (XMM, XMM)","AVX","6","1.00","1",""
"VCVTDQ2PS (YMM, M256)","AVX","[≤12;≤13]","2.00","2",""
"VCVTDQ2PS (YMM, YMM)","AVX","7","2.00","2",""
"VCVTPD2DQ (XMM, M128)","AVX","≤12","1.00","1",""
"VCVTPD2DQ (XMM, M256)","AVX","≤12","1.00","2",""
"VCVTPD2DQ (XMM, XMM)","AVX","6","1.00","1",""
"VCVTPD2DQ (XMM, YMM)","AVX","6","1.00","1",""
"VCVTPD2PS (XMM, M128)","AVX","≤12","1.00","1",""
"VCVTPD2PS (XMM, M256)","AVX","≤12","1.00","2",""
"VCVTPD2PS (XMM, XMM)","AVX","6","1.00","1",""
"VCVTPD2PS (XMM, YMM)","AVX","6","1.00","1",""
"VCVTPS2DQ (XMM, M128)","AVX","≤12","1.00","1",""
"VCVTPS2DQ (XMM, XMM)","AVX","6","1.00","1",""
"VCVTPS2DQ (YMM, M256)","AVX","[≤12;≤13]","2.00","2",""
"VCVTPS2DQ (YMM, YMM)","AVX","7","2.00","2",""
"VCVTPS2PD (XMM, M64)","AVX","≤12","1.00","1",""
"VCVTPS2PD (XMM, XMM)","AVX","6","1.00","1",""
"VCVTPS2PD (YMM, M128)","AVX","[≤12;≤13]","2.00","2",""
"VCVTPS2PD (YMM, XMM)","AVX","6","2.00","2",""
"VCVTSD2SI (R32, M64)","AVX","[10;≤12]","1.00","1",""
"VCVTSD2SI (R32, XMM)","AVX","≤9","1.00","1",""
"VCVTSD2SI (R64, M64)","AVX","[10;≤12]","1.00","1",""
"VCVTSD2SI (R64, XMM)","AVX","≤9","1.00","1",""
"VCVTSD2SS (XMM, XMM, M64)","AVX","[6;≤12]","1.00","1",""
"VCVTSD2SS (XMM, XMM, XMM)","AVX","6","1.00","1",""
"VCVTSI2SD (XMM, XMM, M32)","AVX","[6;≤12]","1.00","1",""
"VCVTSI2SD (XMM, XMM, M64)","AVX","[6;≤12]","1.00","1",""
"VCVTSI2SD (XMM, XMM, R32)","AVX","[6;≤10]","1.00","1",""
"VCVTSI2SD (XMM, XMM, R64)","AVX","[6;≤10]","1.00","1",""
"VCVTSI2SS (XMM, XMM, M32)","AVX","[6;≤12]","1.00","1",""
"VCVTSI2SS (XMM, XMM, M64)","AVX","[6;≤12]","1.00","1",""
"VCVTSI2SS (XMM, XMM, R32)","AVX","[6;≤10]","1.00","1",""
"VCVTSI2SS (XMM, XMM, R64)","AVX","[6;≤10]","1.00","1",""
"VCVTSS2SD (XMM, XMM, M32)","AVX","[6;≤12]","1.00","1",""
"VCVTSS2SD (XMM, XMM, XMM)","AVX","6","1.00","1",""
"VCVTSS2SI (R32, M32)","AVX","[10;≤12]","1.00","1",""
"VCVTSS2SI (R32, XMM)","AVX","≤9","1.00","1",""
"VCVTSS2SI (R64, M32)","AVX","[10;≤12]","1.00","1",""
"VCVTSS2SI (R64, XMM)","AVX","≤9","1.00","1",""
"VCVTTPD2DQ (XMM, M128)","AVX","≤12","1.00","1",""
"VCVTTPD2DQ (XMM, M256)","AVX","≤12","1.00","2",""
"VCVTTPD2DQ (XMM, XMM)","AVX","6","1.00","1",""
"VCVTTPD2DQ (XMM, YMM)","AVX","6","1.00","1",""
"VCVTTPS2DQ (XMM, M128)","AVX","≤12","1.00","1",""
"VCVTTPS2DQ (XMM, XMM)","AVX","6","1.00","1",""
"VCVTTPS2DQ (YMM, M256)","AVX","[≤12;≤13]","2.00","2",""
"VCVTTPS2DQ (YMM, YMM)","AVX","6","2.00","2",""
"VCVTTSD2SI (R32, M64)","AVX","[10;≤12]","1.00","1",""
"VCVTTSD2SI (R32, XMM)","AVX","≤9","1.00","1",""
"VCVTTSD2SI (R64, M64)","AVX","[10;≤12]","1.00","1",""
"VCVTTSD2SI (R64, XMM)","AVX","≤9","1.00","1",""
"VCVTTSS2SI (R32, M32)","AVX","[10;≤12]","1.00","1",""
"VCVTTSS2SI (R32, XMM)","AVX","≤9","1.00","1",""
"VCVTTSS2SI (R64, M32)","AVX","[10;≤12]","1.00","1",""
"VCVTTSS2SI (R64, XMM)","AVX","≤9","1.00","1",""
"VDIVPD (XMM, XMM, M128)","AVX","[≤21.0;≤30]","16.00","1",""
"VDIVPD (XMM, XMM, XMM)","AVX","[≤21.0;≤23]","16.00","1",""
"VDIVPD (YMM, YMM, M256)","AVX","[≤30;≤33]","32.00","2",""
"VDIVPD (YMM, YMM, YMM)","AVX","[≤32.0;≤33]","32.00","2",""
"VDIVPS (XMM, XMM, M128)","AVX","[≤15.0;≤24]","10.00","1",""
"VDIVPS (XMM, XMM, XMM)","AVX","[≤15.0;≤17]","10.00","1",""
"VDIVPS (YMM, YMM, M256)","AVX","[≤20.0;≤24]","20.00","2",""
"VDIVPS (YMM, YMM, YMM)","AVX","[≤20.0;≤24]","20.00","2",""
"VDIVSD (XMM, XMM, M64)","AVX","[≤13.0;≤22]","8.00","1",""
"VDIVSD (XMM, XMM, XMM)","AVX","[≤13.0;≤15]","8.00","1",""
"VDIVSS (XMM, XMM, M32)","AVX","[≤10.0;≤19]","5.00","1",""
"VDIVSS (XMM, XMM, XMM)","AVX","[≤10.0;≤12]","5.00","1",""
"VDPPD (XMM, XMM, M128, I8)","AVX","[13;≤19]","5.20","5",""
"VDPPD (XMM, XMM, XMM, I8)","AVX","13","3.20","4",""
"VDPPS (XMM, XMM, M128, I8)","AVX","[21;≤27]","9.73","9",""
"VDPPS (XMM, XMM, XMM, I8)","AVX","21","5.58","8",""
"VDPPS (YMM, YMM, M256, I8)","AVX","[24;≤30]","9.67","17",""
"VDPPS (YMM, YMM, YMM, I8)","AVX","[24;25]","6.67","15",""
"VEXTRACTF128 (M128, YMM, I8)","AVX","[≤9;≤11]","1.00","1",""
"VEXTRACTF128 (XMM, YMM, I8)","AVX","3","1.00","1",""
"VEXTRACTPS (M32, XMM, I8)","AVX","[≤9;≤11]","1.00","1",""
"VEXTRACTPS (R32, XMM, I8)","AVX","≤9","1.00","1",""
"VHADDPD (XMM, XMM, M128)","AVX","[7;≤14]","4.62","5",""
"VHADDPD (XMM, XMM, XMM)","AVX","7","3.16","4",""
"VHADDPD (YMM, YMM, M256)","AVX","[9;≤17]","4.62","9",""
"VHADDPD (YMM, YMM, YMM)","AVX","9","3.16","7",""
"VHADDPS (XMM, XMM, M128)","AVX","[7;≤14]","4.62","5",""
"VHADDPS (XMM, XMM, XMM)","AVX","7","3.16","4",""
"VHADDPS (YMM, YMM, M256)","AVX","[10;≤17]","4.62","9",""
"VHADDPS (YMM, YMM, YMM)","AVX","9","3.16","7",""
"VHSUBPD (XMM, XMM, M128)","AVX","[7;≤14]","4.62","5",""
"VHSUBPD (XMM, XMM, XMM)","AVX","7","3.16","4",""
"VHSUBPD (YMM, YMM, M256)","AVX","[10;≤17]","4.62","9",""
"VHSUBPD (YMM, YMM, YMM)","AVX","9","3.16","7",""
"VHSUBPS (XMM, XMM, M128)","AVX","[7;≤14]","4.62","5",""
"VHSUBPS (XMM, XMM, XMM)","AVX","7","3.16","4",""
"VHSUBPS (YMM, YMM, M256)","AVX","[9;≤17]","4.62","9",""
"VHSUBPS (YMM, YMM, YMM)","AVX","9","3.16","7",""
"VINSERTF128 (YMM, YMM, M128, I8)","AVX","[3;≤11]","0.75","2",""
"VINSERTF128 (YMM, YMM, XMM, I8)","AVX","[1;2]","0.67","2",""
"VINSERTPS (XMM, XMM, M32, I8)","AVX","[1;≤11]","0.50","1",""
"VINSERTPS (XMM, XMM, XMM, I8)","AVX","1","0.33","1",""
"VLDDQU (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VLDDQU (YMM, M256)","AVX","[≤8;≤9]","1.00","2",""
"VLDMXCSR (M32)","AVX","","7.87","5",""
"VMASKMOVDQU (XMM, XMM)","AVX","≤539","3.15","3",""
"VMASKMOVPD (M128, XMM, XMM)","AVX","[≤16;≤20]","1.00","1",""
"VMASKMOVPD (M256, YMM, YMM)","AVX","[≤17;≤20]","2.00","2",""
"VMASKMOVPD (XMM, XMM, M128)","AVX","[3;≤10]","1.00","1",""
"VMASKMOVPD (YMM, YMM, M256)","AVX","[3;≤11]","2.00","2",""
"VMASKMOVPS (M128, XMM, XMM)","AVX","[≤16;≤20]","1.00","1",""
"VMASKMOVPS (M256, YMM, YMM)","AVX","[≤17;≤20]","2.00","2",""
"VMASKMOVPS (XMM, XMM, M128)","AVX","[3;≤10]","1.00","1",""
"VMASKMOVPS (YMM, YMM, M256)","AVX","[3;≤11]","2.00","2",""
"VMAXPD (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VMAXPD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMAXPD (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VMAXPD (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VMAXPS (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VMAXPS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMAXPS (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VMAXPS (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VMAXSD (XMM, XMM, M64)","AVX","[6;≤12]","0.50","1",""
"VMAXSD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMAXSS (XMM, XMM, M32)","AVX","[6;≤12]","0.50","1",""
"VMAXSS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMINPD (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VMINPD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMINPD (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VMINPD (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VMINPS (XMM, XMM, M128)","AVX","[6;≤12]","0.50","1",""
"VMINPS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMINPS (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VMINPS (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VMINSD (XMM, XMM, M64)","AVX","[6;≤12]","0.50","1",""
"VMINSD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMINSS (XMM, XMM, M32)","AVX","[6;≤12]","0.50","1",""
"VMINSS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMOVAPD (M128, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVAPD (M256, YMM)","AVX","[≤7;≤11]","1.00","2",""
"VMOVAPD (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVAPD (YMM, M256)","AVX","[≤8;≤9]","1.00","2",""
"VMOVAPD_28 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVAPD_28 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVAPD_29 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVAPD_29 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVAPS (M128, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVAPS (M256, YMM)","AVX","[≤7;≤11]","1.00","2",""
"VMOVAPS (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVAPS (YMM, M256)","AVX","[≤8;≤9]","1.00","2",""
"VMOVAPS_28 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVAPS_28 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVAPS_29 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVAPS_29 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVD (M32, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVD (R32, XMM)","AVX","≤9","1.00","1",""
"VMOVD (XMM, M32)","AVX","[≤7;≤9]","0.50","1",""
"VMOVD (XMM, R32)","AVX","≤9","1.00","1",""
"VMOVDDUP (XMM, M64)","AVX","[≤8;≤11]","0.50","1",""
"VMOVDDUP (XMM, XMM)","AVX","1","0.33","1",""
"VMOVDDUP (YMM, M256)","AVX","[≤9;≤11]","1.00","2",""
"VMOVDDUP (YMM, YMM)","AVX","2","0.67","2",""
"VMOVDQA (M128, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVDQA (M256, YMM)","AVX","[≤7;≤11]","1.00","2",""
"VMOVDQA (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVDQA (YMM, M256)","AVX","[≤8;≤9]","1.00","2",""
"VMOVDQA_6F (XMM, XMM)","AVX","0","0.20","1",""
"VMOVDQA_6F (YMM, YMM)","AVX","2","0.67","2",""
"VMOVDQA_7F (XMM, XMM)","AVX","0","0.20","1",""
"VMOVDQA_7F (YMM, YMM)","AVX","2","0.67","2",""
"VMOVDQU (M128, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVDQU (M256, YMM)","AVX","[≤7;≤11]","1.00","2",""
"VMOVDQU (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVDQU (YMM, M256)","AVX","[≤8;≤9]","1.00","2",""
"VMOVDQU_6F (XMM, XMM)","AVX","0","0.20","1",""
"VMOVDQU_6F (YMM, YMM)","AVX","2","0.67","2",""
"VMOVDQU_7F (XMM, XMM)","AVX","0","0.20","1",""
"VMOVDQU_7F (YMM, YMM)","AVX","2","0.67","2",""
"VMOVHLPS (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VMOVHPD (M64, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVHPD (XMM, XMM, M64)","AVX","[1;≤11]","0.50","1",""
"VMOVHPS (M64, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVHPS (XMM, XMM, M64)","AVX","[1;≤11]","0.50","1",""
"VMOVLHPS (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VMOVLPD (M64, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVLPD (XMM, XMM, M64)","AVX","[1;≤11]","0.50","1",""
"VMOVLPS (M64, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVLPS (XMM, XMM, M64)","AVX","[1;≤11]","0.50","1",""
"VMOVMSKPD (R32, XMM)","AVX","≤9","1.00","1",""
"VMOVMSKPD (R32, YMM)","AVX","≤9","1.00","1",""
"VMOVMSKPS (R32, XMM)","AVX","≤9","1.00","1",""
"VMOVMSKPS (R32, YMM)","AVX","≤9","1.00","1",""
"VMOVNTDQ (M128, XMM)","AVX","[≤524;≤531]","0.50","1",""
"VMOVNTDQ (M256, YMM)","AVX","[≤524;≤529]","1.00","2",""
"VMOVNTDQA (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVNTPD (M128, XMM)","AVX","[≤524;≤530]","0.50","1",""
"VMOVNTPD (M256, YMM)","AVX","[≤526;≤531]","1.00","2",""
"VMOVNTPS (M128, XMM)","AVX","[≤525;≤530]","0.50","1",""
"VMOVNTPS (M256, YMM)","AVX","[≤526;≤532]","1.00","2",""
"VMOVQ (M64, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVQ (R64, XMM)","AVX","≤9","1.00","1",""
"VMOVQ (XMM, M64)","AVX","[≤7;≤9]","0.50","1",""
"VMOVQ (XMM, R64)","AVX","≤9","1.00","1",""
"VMOVQ_7E (XMM, XMM)","AVX","1","0.33","1",""
"VMOVQ_D6 (XMM, XMM)","AVX","1","0.33","1",""
"VMOVSD (M64, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVSD (XMM, M64)","AVX","[≤7;≤9]","0.50","1",""
"VMOVSD_10 (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VMOVSD_11 (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VMOVSHDUP (XMM, M128)","AVX","[≤8;≤11]","0.50","1",""
"VMOVSHDUP (XMM, XMM)","AVX","1","0.33","1",""
"VMOVSHDUP (YMM, M256)","AVX","[≤9;≤11]","1.00","2",""
"VMOVSHDUP (YMM, YMM)","AVX","2","0.67","2",""
"VMOVSLDUP (XMM, M128)","AVX","[≤8;≤11]","0.50","1",""
"VMOVSLDUP (XMM, XMM)","AVX","1","0.33","1",""
"VMOVSLDUP (YMM, M256)","AVX","[≤9;≤11]","1.00","2",""
"VMOVSLDUP (YMM, YMM)","AVX","2","0.67","2",""
"VMOVSS (M32, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVSS (XMM, M32)","AVX","[≤7;≤9]","0.50","1",""
"VMOVSS_10 (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VMOVSS_11 (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VMOVUPD (M128, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVUPD (M256, YMM)","AVX","[≤7;≤11]","1.00","2",""
"VMOVUPD (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVUPD (YMM, M256)","AVX","[≤7;≤9]","1.00","2",""
"VMOVUPD_10 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVUPD_10 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVUPD_11 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVUPD_11 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVUPS (M128, XMM)","AVX","[≤7;≤11]","0.50","1",""
"VMOVUPS (M256, YMM)","AVX","[≤7;≤11]","1.00","2",""
"VMOVUPS (XMM, M128)","AVX","[≤7;≤9]","0.50","1",""
"VMOVUPS (YMM, M256)","AVX","[≤7;≤9]","1.00","2",""
"VMOVUPS_10 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVUPS_10 (YMM, YMM)","AVX","2","0.67","2",""
"VMOVUPS_11 (XMM, XMM)","AVX","0","0.20","1",""
"VMOVUPS_11 (YMM, YMM)","AVX","2","0.67","2",""
"VMPSADBW (XMM, XMM, M128, I8)","AVX","[4;≤15]","3.09","4",""
"VMPSADBW (XMM, XMM, XMM, I8)","AVX","4","3.15","3",""
"VMULPD (XMM, XMM, M128)","AVX","[6;≤13]","0.50","1",""
"VMULPD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMULPD (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VMULPD (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VMULPS (XMM, XMM, M128)","AVX","[6;≤13]","0.50","1",""
"VMULPS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMULPS (YMM, YMM, M256)","AVX","[7;≤13]","1.00","2",""
"VMULPS (YMM, YMM, YMM)","AVX","7","1.00","2",""
"VMULSD (XMM, XMM, M64)","AVX","[6;≤13]","0.50","1",""
"VMULSD (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VMULSS (XMM, XMM, M32)","AVX","[6;≤13]","0.50","1",""
"VMULSS (XMM, XMM, XMM)","AVX","6","0.50","1",""
"VORPD (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VORPD (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VORPD (YMM, YMM, M256)","AVX","[2;≤11]","1.00","2",""
"VORPD (YMM, YMM, YMM)","AVX","2","0.67","2",""
"VORPS (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VORPS (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VORPS (YMM, YMM, M256)","AVX","[2;≤11]","1.00","2",""
"VORPS (YMM, YMM, YMM)","AVX","2","0.67","2",""
"VPABSB (XMM, M128)","AVX","[≤8;≤11]","0.50","1",""
"VPABSB (XMM, XMM)","AVX","1","0.33","1",""
"VPABSD (XMM, M128)","AVX","[≤8;≤11]","0.50","1",""
"VPABSD (XMM, XMM)","AVX","1","0.33","1",""
"VPABSW (XMM, M128)","AVX","[≤8;≤11]","0.50","1",""
"VPABSW (XMM, XMM)","AVX","1","0.33","1",""
"VPACKSSDW (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VPACKSSDW (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VPACKSSWB (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VPACKSSWB (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VPACKUSDW (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
"VPACKUSDW (XMM, XMM, XMM)","AVX","1","0.33","1",""
"VPACKUSWB (XMM, XMM, M128)","AVX","[1;≤11]","0.50","1",""
