"instruction","family","latency","throughput","uops","ports"
"VPCMPEQB (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPCMPEQD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPCMPEQD (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPCMPEQQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPCMPEQQ (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPCMPEQW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPCMPEQW (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPCMPGTB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPCMPGTB (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPCMPGTD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPCMPGTD (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPCMPGTQ (YMM, YMM, M256)","AVX2","[1;≤9]","2.00","2",""
"VPCMPGTQ (YMM, YMM, YMM)","AVX2","[0;2]","2.00","2",""
"VPCMPGTW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPCMPGTW (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPERM2I128 (YMM, YMM, M256, I8)","AVX2","[2;≤11]","4.00","12",""
"VPERM2I128 (YMM, YMM, YMM, I8)","AVX2","2","3.00","8",""
"VPERMD (YMM, YMM, M256)","AVX2","[4;≤12]","4.00","4",""
"VPERMD (YMM, YMM, YMM)","AVX2","[4;5]","4.00","3",""
"VPERMPD (YMM, M256, I8)","AVX2","[≤9;≤10]","2.00","4",""
"VPERMPD (YMM, YMM, I8)","AVX2","1","2.00","3",""
"VPERMPS (YMM, YMM, M256)","AVX2","[4;≤12]","4.00","4",""
"VPERMPS (YMM, YMM, YMM)","AVX2","[4;5]","4.00","3",""
"VPERMQ (YMM, M256, I8)","AVX2","[≤9;≤10]","2.00","4",""
"VPERMQ (YMM, YMM, I8)","AVX2","1","2.00","3",""
"VPHADDD (YMM, YMM, M256)","AVX2","[3;≤10]","4.00","10",""
"VPHADDD (YMM, YMM, YMM)","AVX2","3","3.00","8",""
"VPHADDSW (YMM, YMM, M256)","AVX2","[2;≤10]","4.00","10",""
"VPHADDSW (YMM, YMM, YMM)","AVX2","3","3.00","8",""
"VPHADDW (YMM, YMM, M256)","AVX2","[3;≤10]","4.00","10",""
"VPHADDW (YMM, YMM, YMM)","AVX2","3","3.00","8",""
"VPHSUBD (YMM, YMM, M256)","AVX2","[3;≤10]","4.00","10",""
"VPHSUBD (YMM, YMM, YMM)","AVX2","3","3.00","8",""
"VPHSUBSW (YMM, YMM, M256)","AVX2","[3;≤10]","4.00","10",""
"VPHSUBSW (YMM, YMM, YMM)","AVX2","3","3.00","8",""
"VPHSUBW (YMM, YMM, M256)","AVX2","[3;≤10]","4.00","10",""
"VPHSUBW (YMM, YMM, YMM)","AVX2","3","3.00","8",""
"VPMADDUBSW (YMM, YMM, M256)","AVX2","[5;≤12]","2.00","2",""
"VPMADDUBSW (YMM, YMM, YMM)","AVX2","5","2.00","2",""
"VPMADDWD (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPMADDWD (YMM, YMM, YMM)","AVX2","[3;4]","2.00","2",""
"VPMASKMOVD (M128, XMM, XMM)","AVX2","[≤0;≤3]","6.00","19",""
"VPMASKMOVD (M256, YMM, YMM)","AVX2","[≤0;≤4]","12.00","42",""
"VPMASKMOVD (XMM, XMM, M128)","AVX2","[≤0;16]","6.00","20",""
"VPMASKMOVD (YMM, YMM, M256)","AVX2","[≤4;20]","10.00","36",""
"VPMASKMOVQ (M128, XMM, XMM)","AVX2","[≤0;≤3]","4.00","10",""
"VPMASKMOVQ (M256, YMM, YMM)","AVX2","[≤0;≤3]","6.00","18",""
"VPMASKMOVQ (XMM, XMM, M128)","AVX2","[≤0;14]","4.00","12",""
"VPMASKMOVQ (YMM, YMM, M256)","AVX2","[≤3;17]","7.00","24",""
"VPMAXSB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMAXSB (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMAXSD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMAXSD (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMAXSW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMAXSW (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMAXUB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMAXUB (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMAXUD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMAXUD (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMAXUW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMAXUW (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMINSB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMINSB (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMINSD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMINSD (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMINSW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMINSW (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMINUB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMINUB (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMINUD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMINUD (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMINUW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPMINUW (YMM, YMM, YMM)","AVX2","1","0.67","2",""
"VPMOVMSKB (R32, YMM)","AVX2","≤5","1.00 / 1.00","1","1*FP2"
"VPMOVSXBD (YMM, M64)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVSXBD (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVSXBQ (YMM, M32)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVSXBQ (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVSXBW (YMM, M128)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVSXBW (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVSXDQ (YMM, M128)","AVX2","[≤8;≤9]","2.00","4",""
"VPMOVSXDQ (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVSXWD (YMM, M128)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVSXWD (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVSXWQ (YMM, M64)","AVX2","[≤8;≤9]","2.00","4",""
"VPMOVSXWQ (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVZXBD (YMM, M64)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVZXBD (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVZXBQ (YMM, M32)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVZXBQ (YMM, XMM)","AVX2","2","2.00","3",""
"VPMOVZXBW (YMM, M128)","AVX2","[≤8;≤9]","2.00","4",""
"VPMOVZXBW (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVZXDQ (YMM, M128)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVZXDQ (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVZXWD (YMM, M128)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVZXWD (YMM, XMM)","AVX2","1","2.00","3",""
"VPMOVZXWQ (YMM, M64)","AVX2","[≤8;≤10]","2.00","4",""
"VPMOVZXWQ (YMM, XMM)","AVX2","2","2.00","3",""
"VPMULDQ (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPMULDQ (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULHRSW (YMM, YMM, M256)","AVX2","[5;≤12]","2.00","2",""
"VPMULHRSW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULHUW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPMULHUW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPMULHW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPMULHW (YMM, YMM, YMM)","AVX2","3","2.00","2",""
"VPMULLD (YMM, YMM, M256)","AVX2","[5;≤13]","4.00","2",""
"VPMULLD (YMM, YMM, YMM)","AVX2","4","4.00","2",""
"VPMULLW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPMULLW (YMM, YMM, YMM)","AVX2","3","2.00","2",""
"VPMULUDQ (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPMULUDQ (YMM, YMM, YMM)","AVX2","[3;4]","2.00","2",""
"VPOR (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPOR (YMM, YMM, YMM)","AVX2","1","0.50","2",""
"VPSADBW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00","2",""
"VPSADBW (YMM, YMM, YMM)","AVX2","4","2.00","2",""
"VPSHUFB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSHUFB (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSHUFD (YMM, M256, I8)","AVX2","≤9","1.00","2",""
"VPSHUFD (YMM, YMM, I8)","AVX2","1","1.00","2",""
"VPSHUFHW (YMM, M256, I8)","AVX2","≤9","1.00","2",""
"VPSHUFHW (YMM, YMM, I8)","AVX2","1","1.00","2",""
"VPSHUFLW (YMM, M256, I8)","AVX2","≤9","1.00","2",""
"VPSHUFLW (YMM, YMM, I8)","AVX2","1","1.00","2",""
"VPSIGNB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSIGNB (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSIGND (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSIGND (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSIGNW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSIGNW (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSLLD (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSLLD (YMM, YMM, M128)","AVX2","[2;≤10]","2.00","3",""
"VPSLLD (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSLLDQ (YMM, YMM, I8)","AVX2","1","1.00","2",""
"VPSLLQ (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSLLQ (YMM, YMM, M128)","AVX2","[2;≤10]","2.00","3",""
"VPSLLQ (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSLLVD (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSLLVD (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSLLVD (YMM, YMM, M256)","AVX2","[3;≤12]","4.00","2",""
"VPSLLVD (YMM, YMM, YMM)","AVX2","4","4.00","2",""
"VPSLLVQ (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSLLVQ (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSLLVQ (YMM, YMM, M256)","AVX2","[4;≤12]","4.00","2",""
"VPSLLVQ (YMM, YMM, YMM)","AVX2","4","4.00","2",""
"VPSLLW (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSLLW (YMM, YMM, M128)","AVX2","[1;≤10]","2.00","3",""
"VPSLLW (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSRAD (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSRAD (YMM, YMM, M128)","AVX2","[2;≤10]","2.00","3",""
"VPSRAD (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSRAVD (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRAVD (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRAVD (YMM, YMM, M256)","AVX2","[4;≤12]","4.00","2",""
"VPSRAVD (YMM, YMM, YMM)","AVX2","4","4.00","2",""
"VPSRAW (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSRAW (YMM, YMM, M128)","AVX2","[2;≤10]","2.00","3",""
"VPSRAW (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSRLD (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSRLD (YMM, YMM, M128)","AVX2","[2;≤10]","2.00","3",""
"VPSRLD (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSRLDQ (YMM, YMM, I8)","AVX2","1","1.00","2",""
"VPSRLQ (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSRLQ (YMM, YMM, M128)","AVX2","[1;≤10]","2.00","3",""
"VPSRLQ (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSRLVD (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRLVD (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRLVD (YMM, YMM, M256)","AVX2","[4;≤12]","4.00","2",""
"VPSRLVD (YMM, YMM, YMM)","AVX2","4","4.00","2",""
"VPSRLVQ (XMM, XMM, M128)","AVX2","[3;≤11]","0.50 / 2.00","1","1*FP01"
"VPSRLVQ (XMM, XMM, XMM)","AVX2","3","0.50 / 2.00","1","1*FP01"
"VPSRLVQ (YMM, YMM, M256)","AVX2","[4;≤12]","4.00","2",""
"VPSRLVQ (YMM, YMM, YMM)","AVX2","4","4.00","2",""
"VPSRLW (YMM, YMM, I8)","AVX2","2","2.00","2",""
"VPSRLW (YMM, YMM, M128)","AVX2","[2;≤10]","2.00","3",""
"VPSRLW (YMM, YMM, XMM)","AVX2","[1;2]","2.00","2",""
"VPSUBB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBB (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPSUBD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBD (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPSUBQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBQ (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPSUBSB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBSB (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSUBSW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBSW (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSUBUSB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBUSB (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSUBUSW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBUSW (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPSUBW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPSUBW (YMM, YMM, YMM)","AVX2","[0;1]","0.67","2",""
"VPUNPCKHBW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKHBW (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKHDQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKHDQ (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKHQDQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKHQDQ (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKHWD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKHWD (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKLBW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKLBW (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKLDQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKLDQ (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKLQDQ (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKLQDQ (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPUNPCKLWD (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPUNPCKLWD (YMM, YMM, YMM)","AVX2","1","1.00","2",""
"VPXOR (YMM, YMM, M256)","AVX2","[1;≤9]","1.00","2",""
"VPXOR (YMM, YMM, YMM)","AVX2","[0;1]","0.50","2",""
"VGATHERDPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤15]","9.00","23",""
"VGATHERDPD (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;16]","12.00","34",""
"VGATHERDPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤18]","13.00","38",""
"VGATHERDPS (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤1;≤24]","20.00","65",""
"VGATHERQPD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤15]","9.00","23",""
"VGATHERQPD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;16]","12.00","34",""
"VGATHERQPS (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤19]","9.00","24",""
"VGATHERQPS (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;≤17]","12.00","36",""
"VPGATHERDD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤18]","13.00","38",""
"VPGATHERDD (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤1;≤23]","20.00","65",""
"VPGATHERDQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤15]","9.00","23",""
"VPGATHERDQ (YMM, VSIB_XMM, YMM)","AVX2GATHER","[≤0;16]","12.00","34",""
"VPGATHERQD (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤19]","9.00","24",""
"VPGATHERQD (XMM, VSIB_YMM, XMM)","AVX2GATHER","[≤0;≤17]","12.00","36",""
"VPGATHERQQ (XMM, VSIB_XMM, XMM)","AVX2GATHER","[≤0;≤15]","9.00","23",""
"VPGATHERQQ (YMM, VSIB_YMM, YMM)","AVX2GATHER","[≤0;16]","12.00","34",""
"VAESDEC (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESDEC (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESDECLAST (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESDECLAST (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESENC (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESENC (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESENCLAST (XMM, XMM, M128)","AVXAES","[4;≤12]","0.50 / 0.50","1","1*FP01"
"VAESENCLAST (XMM, XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESIMC (XMM, M128)","AVXAES","[≤11;≤12]","0.50 / 0.50","1","1*FP01"
"VAESIMC (XMM, XMM)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"VAESKEYGENASSIST (XMM, M128, I8)","AVXAES","[≤11;≤12]","0.50 / 0.50","1","1*FP01"
"VAESKEYGENASSIST (XMM, XMM, I8)","AVXAES","4","0.50 / 0.50","1","1*FP01"
"ADC (AL, 0)","BASE","1","0.50","1",""
"ADC (AL, I8)","BASE","1","0.50","1",""
"ADC (AX, I16)","BASE","1","0.50","1",""
"ADC (EAX, I32)","BASE","1","0.50","1",""
"ADC (M16, 0)","BASE","[1;≤9]","1.00","1",""
"ADC (M16, I16)","BASE","[1;≤9]","1.00","1",""
"ADC (M16, I8)","BASE","[1;≤9]","1.00","1",""
"ADC (M16, R16)","BASE","[1;≤9]","1.00","1",""
"ADC (M32, 0)","BASE","[1;≤8]","1.00","1",""
"ADC (M32, I32)","BASE","[1;≤8]","1.00","1",""
"ADC (M32, I8)","BASE","[1;≤8]","1.00","1",""
"ADC (M32, R32)","BASE","[1;≤8]","1.00","1",""
"ADC (M64, 0)","BASE","[1;≤8]","1.00","1",""
"ADC (M64, I32)","BASE","[1;≤8]","1.00","1",""
"ADC (M64, I8)","BASE","[1;≤8]","1.00","1",""
"ADC (M64, R64)","BASE","[1;≤8]","1.00","1",""
"ADC (M8, 0)","BASE","[1;≤9]","1.00","1",""
"ADC (M8, I8)","BASE","[1;≤9]","1.00","1",""
"ADC (M8, R8h)","BASE","[1;≤9]","1.00","1",""
"ADC (M8, R8l)","BASE","[1;≤9]","1.00","1",""
"ADC (R16, 0)","BASE","1","0.50","1",""
"ADC (R16, I16)","BASE","1","0.53","1",""
"ADC (R16, I8)","BASE","1","0.50","1",""
"ADC (R16, M16)","BASE","[1;≤7]","0.50","1",""
"ADC (R32, 0)","BASE","1","0.50","1",""
"ADC (R32, I32)","BASE","1","0.60","1",""
"ADC (R32, I8)","BASE","1","0.50","1",""
"ADC (R32, M32)","BASE","[1;≤7]","0.50","1",""
"ADC (R64, 0)","BASE","1","0.50","1",""
"ADC (R64, I32)","BASE","1","0.63","1",""
"ADC (R64, I8)","BASE","1","0.50","1",""
"ADC (R64, M64)","BASE","[1;≤7]","0.50","1",""
"ADC (R8h, 0)","BASE","1","0.52","1",""
"ADC (R8h, I8)","BASE","1","0.52","1",""
"ADC (R8h, M8)","BASE","[1;≤7]","0.50","1",""
"ADC (R8l, M8)","BASE","[1;≤7]","0.50","1",""
"ADC (RAX, I32)","BASE","1","0.56","1",""
"ADC_10 (R8h, R8h)","BASE","1","0.50","1",""
"ADC_10 (R8h, R8l)","BASE","1","0.50","1",""
"ADC_10 (R8l, R8h)","BASE","1","0.50","1",""
"ADC_10 (R8l, R8l)","BASE","1","0.50","1",""
"ADC_11 (R16, R16)","BASE","1","0.50","1",""
"ADC_11 (R32, R32)","BASE","1","0.50","1",""
"ADC_11 (R64, R64)","BASE","1","0.50","1",""
"ADC_12 (R8h, R8h)","BASE","1","0.50","1",""
"ADC_12 (R8h, R8l)","BASE","1","0.50","1",""
"ADC_12 (R8l, R8h)","BASE","1","0.50","1",""
"ADC_12 (R8l, R8l)","BASE","1","0.50","1",""
"ADC_13 (R16, R16)","BASE","1","0.50","1",""
"ADC_13 (R32, R32)","BASE","1","0.50","1",""
"ADC_13 (R64, R64)","BASE","1","0.50","1",""
"ADC_LOCK (M16, 0)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M16, I16)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M16, I8)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M16, R16)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M32, 0)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M32, I32)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M32, I8)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M32, R32)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M64, 0)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M64, I32)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M64, I8)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M64, R64)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M8, 0)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M8, I8)","BASE","[1;21]","22.52","1",""
"ADC_LOCK (M8, R8h)","BASE","[1;21]","22.50","1",""
"ADC_LOCK (M8, R8l)","BASE","[1;21]","22.52","1",""
"ADC_R0 (R8l, 0)","BASE","1","0.50","1",""
"ADC_R0 (R8l, I8)","BASE","1","0.50","1",""
"ADC_R4 (R8l, 0)","BASE","1","0.50","1",""
"ADC_R4 (R8l, I8)","BASE","1","0.50","1",""
"ADD (AL, 0)","BASE","1","0.50","1",""
"ADD (AL, I8)","BASE","1","0.50","1",""
"ADD (AX, I16)","BASE","1","0.50","1",""
"ADD (EAX, I32)","BASE","1","0.50","1",""
"ADD (M16, 0)","BASE","[5;≤9]","1.00","1",""
"ADD (M16, I16)","BASE","[5;≤9]","1.00","1",""
"ADD (M16, I8)","BASE","[5;≤9]","1.00","1",""
"ADD (M16, R16)","BASE","[1;≤9]","1.00","1",""
"ADD (M32, 0)","BASE","[5;≤8]","1.00","1",""
"ADD (M32, I32)","BASE","[5;≤8]","1.00","1",""
"ADD (M32, I8)","BASE","[5;≤8]","1.00","1",""
"ADD (M32, R32)","BASE","[1;≤8]","1.00","1",""
"ADD (M64, 0)","BASE","[5;≤8]","1.00","1",""
"ADD (M64, I32)","BASE","[5;≤8]","1.00","1",""
"ADD (M64, I8)","BASE","[5;≤8]","1.00","1",""
"ADD (M64, R64)","BASE","[1;≤8]","1.00","1",""
"ADD (M8, 0)","BASE","[5;≤9]","1.00","1",""
"ADD (M8, I8)","BASE","[5;≤9]","1.00","1",""
"ADD (M8, R8h)","BASE","[1;≤10]","1.00","1",""
"ADD (M8, R8l)","BASE","[1;≤9]","1.00","1",""
"ADD (R16, 0)","BASE","1","0.28","1",""
"ADD (R16, I16)","BASE","1","0.36","1",""
"ADD (R16, I8)","BASE","1","0.28","1",""
"ADD (R16, M16)","BASE","[1;≤7]","0.50","1",""
"ADD (R32, 0)","BASE","1","0.25","1",""
"ADD (R32, I32)","BASE","1","0.40","1",""
"ADD (R32, I8)","BASE","1","0.25","1",""
"ADD (R32, M32)","BASE","[1;≤7]","0.50","1",""
"ADD (R64, 0)","BASE","1","0.25","1",""
"ADD (R64, I32)","BASE","1","0.43","1",""
"ADD (R64, I8)","BASE","1","0.25","1",""
"ADD (R64, M64)","BASE","[1;≤7]","0.50","1",""
"ADD (R8h, 0)","BASE","1","0.25","1",""
"ADD (R8h, I8)","BASE","1","0.25","1",""
"ADD (R8h, M8)","BASE","[1;≤7]","0.50","1",""
"ADD (R8l, M8)","BASE","[1;≤7]","0.50","1",""
"ADD (RAX, I32)","BASE","1","0.56","1",""
"ADD_00 (R8h, R8h)","BASE","1","0.38","1",""
"ADD_00 (R8h, R8l)","BASE","1","0.40","1",""
"ADD_00 (R8l, R8h)","BASE","1","0.37","1",""
"ADD_00 (R8l, R8l)","BASE","1","0.25","1",""
"ADD_01 (R16, R16)","BASE","1","0.25","1",""
"ADD_01 (R32, R32)","BASE","1","0.25","1",""
"ADD_01 (R64, R64)","BASE","1","0.25","1",""
"ADD_02 (R8h, R8h)","BASE","1","0.38","1",""
"ADD_02 (R8h, R8l)","BASE","1","0.40","1",""
"ADD_02 (R8l, R8h)","BASE","1","0.37","1",""
"ADD_02 (R8l, R8l)","BASE","1","0.25","1",""
"ADD_03 (R16, R16)","BASE","1","0.25","1",""
"ADD_03 (R32, R32)","BASE","1","0.25","1",""
"ADD_03 (R64, R64)","BASE","1","0.25","1",""
"ADD_LOCK (M16, 0)","BASE","[≤7;21]","22.52","1",""
"ADD_LOCK (M16, I16)","BASE","[≤7;21]","22.52","1",""
"ADD_LOCK (M16, I8)","BASE","[≤7;21]","22.52","1",""
"ADD_LOCK (M16, R16)","BASE","[1;21]","22.52","1",""
"ADD_LOCK (M32, 0)","BASE","[≤7;21]","22.52","1",""
"ADD_LOCK (M32, I32)","BASE","[≤7;21]","22.52","1",""
